Año;Departamento;Municipio;grupo_etario;sexo;cantidad
2021;HUEHUETENANGO;MALACATANCITO;2m-1a;M;1
2021;HUEHUETENANGO;NENTÓN;2m-1a;M;2
2021;HUEHUETENANGO;PETATÁN;2m-1a;M;1
2021;HUEHUETENANGO;SAN ANTONIO HUISTA;2m-1a;M;5
2021;HUEHUETENANGO;SAN ILDELFONSO IXTAHUACÁN;2m-1a;M;5
2021;HUEHUETENANGO;SAN JUAN ATITÁN;2m-1a;M;6
2021;HUEHUETENANGO;SAN JUAN IXCOY;2m-1a;M;2
2021;HUEHUETENANGO;SAN MATEO IXTATÁN;2m-1a;M;10
2021;HUEHUETENANGO;SAN MIGUEL ACATÁN;2m-1a;M;4
2021;HUEHUETENANGO;SAN PEDRO NECTA;2m-1a;M;5
2021;HUEHUETENANGO;SAN PEDRO SOLOMA;2m-1a;M;5
2021;HUEHUETENANGO;SAN RAFAEL LA INDEPENDENCIA;2m-1a;M;1
2021;HUEHUETENANGO;SAN RAFAEL PETZAL;2m-1a;M;2
2021;HUEHUETENANGO;SAN SEBASTIÁN COATÁN;2m-1a;M;4
2021;HUEHUETENANGO;SAN SEBASTIÁN HUEHUETENANGO;2m-1a;M;6
2021;HUEHUETENANGO;SANTA ANA HUISTA;2m-1a;M;2
2021;HUEHUETENANGO;SANTA BÁRBARA;2m-1a;M;3
2021;HUEHUETENANGO;SANTA EULALIA;2m-1a;M;10
2021;HUEHUETENANGO;SANTIAGO CHIMALTENANGO;2m-1a;M;2
2021;HUEHUETENANGO;TECTITÁN;2m-1a;M;1
2021;HUEHUETENANGO;TODOS SANTOS CUCHUMATÁN;2m-1a;M;5
2021;IZABAL;EL ESTOR;2m-1a;M;56
2021;IZABAL;LIVINGSTON;2m-1a;M;36
2021;IZABAL;LOS AMATES;2m-1a;M;16
2021;IZABAL;MORALES;2m-1a;M;58
2021;IZABAL;PUERTO BARRIOS;2m-1a;M;71
2021;JALAPA;JALAPA;2m-1a;M;25
2021;JALAPA;SAN CARLOS ALZATATE;2m-1a;M;3
2021;JALAPA;SAN PEDRO PINULA;2m-1a;M;9
2021;JUTIAPA;AGUA BLANCA;2m-1a;M;2
2021;JUTIAPA;ASUNCIÓN MITA;2m-1a;M;1
2021;JUTIAPA;ATESCATEMPA;2m-1a;M;1
2021;JUTIAPA;COMAPA;2m-1a;M;3
2021;JUTIAPA;CONGUACO;2m-1a;M;2
2021;JUTIAPA;EL PROGRESO;2m-1a;M;2
2021;JUTIAPA;JALPATAGUA;2m-1a;M;6
2021;JUTIAPA;JUTIAPA;2m-1a;M;16
2021;JUTIAPA;MOYUTA;2m-1a;M;3
2021;JUTIAPA;QUEZADA;2m-1a;M;3
2021;JUTIAPA;SANTA CATARINA MITA;2m-1a;M;2
2021;JUTIAPA;YUPILTEPEQUE;2m-1a;M;3
2021;JUTIAPA;ZAPOTITLÁN;2m-1a;M;1
2021;QUETZALTENANGO;ALMOLONGA;2m-1a;M;1
2021;QUETZALTENANGO;CAJOLÁ;2m-1a;M;1
2021;QUETZALTENANGO;CANTEL;2m-1a;M;7
2021;QUETZALTENANGO;COATEPEQUE;2m-1a;M;62
2021;QUETZALTENANGO;COLOMBA;2m-1a;M;11
2021;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;2m-1a;M;1
2021;QUETZALTENANGO;EL PALMAR;2m-1a;M;7
2021;QUETZALTENANGO;FLORES COSTA CUCA;2m-1a;M;10
2021;QUETZALTENANGO;GÉNOVA;2m-1a;M;7
2021;QUETZALTENANGO;HUITÁN;2m-1a;M;2
2021;QUETZALTENANGO;LA ESPERANZA;2m-1a;M;5
2021;QUETZALTENANGO;OLINTEPEQUE;2m-1a;M;5
2021;QUETZALTENANGO;PALESTINA DE LOS ALTOS;2m-1a;M;2
2021;QUETZALTENANGO;QUETZALTENANGO;2m-1a;M;6
2021;QUETZALTENANGO;SAN CARLOS SIJA;2m-1a;M;5
2021;QUETZALTENANGO;SAN FRANCISCO LA UNIÓN;2m-1a;M;2
2021;QUETZALTENANGO;SAN JUAN OSTUNCALCO;2m-1a;M;24
2021;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;2m-1a;M;4
2021;QUETZALTENANGO;SAN MATEO;2m-1a;M;1
2021;QUICHE;CANILLÁ;2m-1a;M;2
2021;QUICHE;CHAJUL;2m-1a;M;3
2021;QUICHE;CHICAMÁN;2m-1a;M;7
2021;QUICHE;CHICHÉ;2m-1a;M;1
2021;QUICHE;CHICHICASTENANGO;2m-1a;M;9
2021;QUICHE;CHINIQUE;2m-1a;M;2
2021;QUICHE;IXCÁN;2m-1a;M;38
2021;QUICHE;JOYABAJ;2m-1a;M;9
2021;QUICHE;NEBAJ;2m-1a;M;15
2021;QUICHE;PACHALÚN;2m-1a;M;1
2021;QUICHE;PATZITÉ;2m-1a;M;1
2021;QUICHE;SACAPULAS;2m-1a;M;2
2021;QUICHE;SAN ANDRÉS SAJCABAJÁ;2m-1a;M;6
2021;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;2m-1a;M;2
2021;QUICHE;SAN JUAN COTZAL;2m-1a;M;4
2021;QUICHE;SAN MIGUEL USPANTÁN;2m-1a;M;7
2021;QUICHE;SAN PEDRO JOCOPILAS;2m-1a;M;2
2021;QUICHE;SANTA CRUZ DEL QUICHÉ;2m-1a;M;12
2021;QUICHE;ZACUALPA;2m-1a;M;4
2021;RETALHULEU;CHAMPERICO;2m-1a;M;11
2021;RETALHULEU;EL ASINTAL;2m-1a;M;11
2021;RETALHULEU;NUEVO SAN CARLOS;2m-1a;M;12
2021;RETALHULEU;RETALHULEU;2m-1a;M;14
2021;RETALHULEU;SAN ANDRÉS VILLA SECA;2m-1a;M;15
2021;RETALHULEU;SAN FELIPE;2m-1a;M;2
2021;RETALHULEU;SAN SEBASTIÁN;2m-1a;M;11
2021;RETALHULEU;SANTA CRUZ MULÚA;2m-1a;M;6
2021;SACATEPEQUEZ;ALOTENANGO;2m-1a;M;8
2021;SACATEPEQUEZ;ANTIGUA GUATEMALA;2m-1a;M;51
2021;SACATEPEQUEZ;CIUDAD VIEJA;2m-1a;M;7
2021;SACATEPEQUEZ;JOCOTENANGO;2m-1a;M;8
2021;SACATEPEQUEZ;PASTORES;2m-1a;M;2
2021;SACATEPEQUEZ;SAN ANTONIO AGUAS CALIENTES;2m-1a;M;3
2021;SACATEPEQUEZ;SAN BARTOLOMÉ MILPAS ALTAS;2m-1a;M;1
2021;SACATEPEQUEZ;SAN LUCAS SACATEPÉQUEZ;2m-1a;M;2
2021;SACATEPEQUEZ;SANTA CATARINA BARAHONA;2m-1a;M;3
2021;SACATEPEQUEZ;SANTA LUCÍA MILPAS ALTAS;2m-1a;M;2
2021;SACATEPEQUEZ;SANTA MARÍA DE JESÚS;2m-1a;M;8
2021;SACATEPEQUEZ;SANTIAGO SACATEPÉQUEZ;2m-1a;M;2
2021;SACATEPEQUEZ;SUMPANGO;2m-1a;M;14
2021;SAN MARCOS;AYUTLA;2m-1a;M;14
2021;SAN MARCOS;CATARINA;2m-1a;M;7
2021;SAN MARCOS;COMITANCILLO;2m-1a;M;2
2021;SAN MARCOS;CONCEPCIÓN TUTUAPA;2m-1a;M;9
2021;SAN MARCOS;EL QUETZAL;2m-1a;M;9
2021;SAN MARCOS;EL RODEO;2m-1a;M;8
2021;SAN MARCOS;EL TUMBADOR;2m-1a;M;44
2021;SAN MARCOS;IXCHIGUÁN;2m-1a;M;2
2021;SAN MARCOS;LA REFORMA;2m-1a;M;2
2021;SAN MARCOS;MALACATÁN;2m-1a;M;83
2021;SAN MARCOS;NUEVO PROGRESO;2m-1a;M;7
2021;SAN MARCOS;OCÓS;2m-1a;M;23
2021;SAN MARCOS;PAJAPITA;2m-1a;M;37
2021;SAN MARCOS;RÍO BLANCO;2m-1a;M;1
2021;SAN MARCOS;SAN CRISTÓBAL CUCHO;2m-1a;M;3
2021;SAN MARCOS;SAN LORENZO;2m-1a;M;4
2021;SAN MARCOS;SAN MARCOS;2m-1a;M;16
2021;SAN MARCOS;SAN MIGUEL IXTAHUACÁN;2m-1a;M;12
2021;SAN MARCOS;SAN PABLO;2m-1a;M;1
2021;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;2m-1a;M;39
2021;SAN MARCOS;SAN RAFAEL PIÉ DE LA CUESTA;2m-1a;M;25
2021;SAN MARCOS;SIBINAL;2m-1a;M;3
2021;SAN MARCOS;SIPACAPA;2m-1a;M;1
2021;SAN MARCOS;TACANÁ;2m-1a;M;14
2021;SAN MARCOS;TAJUMULCO;2m-1a;M;4
2021;SAN MARCOS;TEJUTLA;2m-1a;M;19
2021;SANTA ROSA;BARBERENA;2m-1a;M;3
2021;SANTA ROSA;CASILLAS;2m-1a;M;4
2021;SANTA ROSA;CHIQUIMULILLA;2m-1a;M;4
2021;SANTA ROSA;CUILAPA;2m-1a;M;13
2021;SANTA ROSA;GUAZACAPÁN;2m-1a;M;4
2021;SANTA ROSA;NUEVA SANTA ROSA;2m-1a;M;2
2021;SANTA ROSA;ORATORIO;2m-1a;M;3
2021;SANTA ROSA;SAN JUAN TECUACO;2m-1a;M;1
2021;SANTA ROSA;SAN RAFAEL LAS FLORES;2m-1a;M;3
2021;SANTA ROSA;SANTA CRUZ NARANJO;2m-1a;M;1
2021;SANTA ROSA;SANTA MARÍA IXHUATÁN;2m-1a;M;1
2021;SANTA ROSA;SANTA ROSA DE LIMA;2m-1a;M;4
2021;SANTA ROSA;TAXISCO;2m-1a;M;9
2021;SOLOLA;NAHUALÁ;2m-1a;M;2
2021;SOLOLA;PANAJACHEL;2m-1a;M;3
2021;SOLOLA;SAN ANDRÉS SEMETABAJ;2m-1a;M;2
2021;SOLOLA;SAN JOSÉ CHACAYÁ;2m-1a;M;2
2021;SOLOLA;SAN JUAN LA LAGUNA;2m-1a;M;2
2021;SOLOLA;SAN LUCAS TOLIMÁN;2m-1a;M;2
2021;SOLOLA;SANTA CATARINA IXTAHUACÁN;2m-1a;M;5
2021;SOLOLA;SANTA CRUZ LA LAGUNA;2m-1a;M;2
2021;SOLOLA;SANTIAGO ATITLÁN;2m-1a;M;4
2021;SOLOLA;SOLOLÁ;2m-1a;M;6
2021;SUCHITEPEQUEZ;CHICACAO;2m-1a;M;3
2021;SUCHITEPEQUEZ;CUYOTENANGO;2m-1a;M;60
2021;SUCHITEPEQUEZ;MAZATENANGO;2m-1a;M;10
2021;SUCHITEPEQUEZ;PATULUL;2m-1a;M;12
2021;SUCHITEPEQUEZ;PUEBLO NUEVO SUCHITEPÉQUEZ;2m-1a;M;8
2021;SUCHITEPEQUEZ;RÍO BRAVO;2m-1a;M;2
2021;SUCHITEPEQUEZ;SAMAYAC;2m-1a;M;3
2021;SUCHITEPEQUEZ;SAN ANTONIO SUCHITEPÉQUEZ;2m-1a;M;29
2021;SUCHITEPEQUEZ;SAN FRANCISCO ZAPOTITLÁN;2m-1a;M;6
2021;SUCHITEPEQUEZ;SAN JOSÉ EL IDOLO;2m-1a;M;2
2021;SUCHITEPEQUEZ;SAN JUAN BAUTISTA;2m-1a;M;5
2021;SUCHITEPEQUEZ;SAN LORENZO;2m-1a;M;1
2021;SUCHITEPEQUEZ;SAN MIGUEL PANÁN;2m-1a;M;2
2021;SUCHITEPEQUEZ;SAN PABLO JOCOPILAS;2m-1a;M;2
2021;SUCHITEPEQUEZ;SANTA BÁRBARA;2m-1a;M;5
2021;SUCHITEPEQUEZ;SANTO DOMINGO SUCHITEPÉQUEZ;2m-1a;M;30
2021;SUCHITEPEQUEZ;SANTO TOMÁS LA UNIÓN;2m-1a;M;5
2021;SUCHITEPEQUEZ;ZUNILITO;2m-1a;M;1
2021;TOTONICAPAN;MOMOSTENANGO;2m-1a;M;21
2021;TOTONICAPAN;SAN ANDRÉS XECUL;2m-1a;M;2
2021;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;2m-1a;M;3
2021;TOTONICAPAN;SAN FRANCISCO EL ALTO;2m-1a;M;6
2021;TOTONICAPAN;SANTA LUCÍA LA REFORMA;2m-1a;M;1
2021;TOTONICAPAN;SANTA MARÍA CHIQUIMULA;2m-1a;M;14
2021;TOTONICAPAN;TOTONICAPÁN;2m-1a;M;5
2021;ZACAPA;CABAÑAS;2m-1a;M;17
2021;ZACAPA;ESTANZUELA;2m-1a;M;2
2021;ZACAPA;GUALÁN;2m-1a;M;9
2021;ZACAPA;HUITÉ;2m-1a;M;1
2021;ZACAPA;LA UNIÓN;2m-1a;M;25
2021;ZACAPA;RÍO HONDO;2m-1a;M;2
2021;ZACAPA;SAN JORGE;2m-1a;M;11
2021;ZACAPA;TECULUTÁN;2m-1a;M;7
2021;ZACAPA;USUMATLÁN;2m-1a;M;3
2021;ZACAPA;ZACAPA;2m-1a;M;34
2022;ALTA VERAPAZ;CAHABÓN;2m-1a;M;12
2022;ALTA VERAPAZ;CHAHAL;2m-1a;M;8
2022;ALTA VERAPAZ;CHISEC;2m-1a;M;20
2022;ALTA VERAPAZ;COBÁN;2m-1a;M;68
2022;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;2m-1a;M;17
2022;ALTA VERAPAZ;LANQUÍN;2m-1a;M;9
2022;ALTA VERAPAZ;LA TINTA;2m-1a;M;32
2022;ALTA VERAPAZ;PANZOS;2m-1a;M;43
2022;ALTA VERAPAZ;RAXRUHA;2m-1a;M;11
2022;ALTA VERAPAZ;SAN CRISTÓBAL VERAPAZ;2m-1a;M;41
2022;ALTA VERAPAZ;SAN JUAN CHAMELCO;2m-1a;M;29
2022;ALTA VERAPAZ;SAN PEDRO CARCHÁ;2m-1a;M;63
2022;ALTA VERAPAZ;SANTA CRUZ VERAPAZ;2m-1a;M;5
2022;ALTA VERAPAZ;SENAHÚ;2m-1a;M;48
2022;ALTA VERAPAZ;TACTIC;2m-1a;M;10
2022;ALTA VERAPAZ;TAMAHÚ;2m-1a;M;6
2022;ALTA VERAPAZ;TUCURÚ;2m-1a;M;39
2022;BAJA VERAPAZ;CUBULCO;2m-1a;M;10
2022;BAJA VERAPAZ;EL CHOL;2m-1a;M;2
2022;BAJA VERAPAZ;GRANADOS;2m-1a;M;3
2022;BAJA VERAPAZ;PURULHÁ;2m-1a;M;22
2022;BAJA VERAPAZ;RABINAL;2m-1a;M;5
2022;BAJA VERAPAZ;SALAMÁ;2m-1a;M;21
2022;BAJA VERAPAZ;SAN JERÓNIMO;2m-1a;M;2
2022;BAJA VERAPAZ;SAN MIGUEL CHICAJ;2m-1a;M;4
2022;CHIMALTENANGO;ACATENANGO;2m-1a;M;4
2022;CHIMALTENANGO;CHIMALTENANGO;2m-1a;M;24
2022;CHIMALTENANGO;EL TEJAR;2m-1a;M;2
2022;CHIMALTENANGO;PARRAMOS;2m-1a;M;2
2022;CHIMALTENANGO;PATZICÍA;2m-1a;M;3
2022;CHIMALTENANGO;PATZÚN;2m-1a;M;2
2022;CHIMALTENANGO;SAN ANDRÉS ITZAPA;2m-1a;M;4
2022;CHIMALTENANGO;SAN JOSÉ POAQUIL;2m-1a;M;1
2022;CHIMALTENANGO;SAN JUAN COMALAPA;2m-1a;M;2
2022;CHIMALTENANGO;SAN MARTÍN JILOTEPEQUE;2m-1a;M;5
2022;CHIMALTENANGO;SANTA APOLONIA;2m-1a;M;3
2022;CHIMALTENANGO;SANTA CRUZ BALANYÁ;2m-1a;M;4
2022;CHIMALTENANGO;TECPÁN GUATEMALA;2m-1a;M;17
2022;CHIMALTENANGO;YEPOCAPA;2m-1a;M;12
2022;CHIMALTENANGO;ZARAGOZA;2m-1a;M;3
2022;CHIQUIMULA;CAMOTÁN;2m-1a;M;23
2022;CHIQUIMULA;CHIQUIMULA;2m-1a;M;25
2022;CHIQUIMULA;CONCEPCIÓN LAS MINAS;2m-1a;M;3
2022;CHIQUIMULA;ESQUIPULAS;2m-1a;M;10
2022;CHIQUIMULA;IPALA;2m-1a;M;3
2022;CHIQUIMULA;JOCOTÁN;2m-1a;M;23
2022;CHIQUIMULA;OLOPA;2m-1a;M;4
2022;CHIQUIMULA;QUETZALTEPEQUE;2m-1a;M;6
2022;CHIQUIMULA;SAN JACINTO;2m-1a;M;2
2022;CHIQUIMULA;SAN JOSÉ LA ARADA;2m-1a;M;3
2022;CHIQUIMULA;SAN JUAN LA ERMITA;2m-1a;M;3
2022;EL PETEN;DOLORES;2m-1a;M;10
2022;EL PETEN;EL CHAL;2m-1a;M;3
2022;EL PETEN;FLORES;2m-1a;M;6
2022;EL PETEN;LA LIBERTAD;2m-1a;M;11
2022;EL PETEN;LAS CRUCES;2m-1a;M;1
2022;EL PETEN;MELCHOR DE MENCOS;2m-1a;M;12
2022;EL PETEN;POPTÚN;2m-1a;M;18
2022;EL PETEN;SAN ANDRÉS;2m-1a;M;5
2022;EL PETEN;SAN BENITO;2m-1a;M;10
2022;EL PETEN;SAN FRANCISCO;2m-1a;M;4
2022;EL PETEN;SAN JOSÉ;2m-1a;M;1
2022;EL PETEN;SAN LUIS;2m-1a;M;9
2022;EL PETEN;SANTA ANA;2m-1a;M;14
2022;EL PETEN;SAYAXCHÉ;2m-1a;M;12
2022;EL PROGRESO;GUASTATOYA;2m-1a;M;2
2022;EL PROGRESO;MORAZÁN;2m-1a;M;3
2022;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;2m-1a;M;10
2022;EL PROGRESO;SAN ANTONIO LA PAZ;2m-1a;M;4
2022;EL PROGRESO;SANARATE;2m-1a;M;17
2022;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;2m-1a;M;3
2022;EL PROGRESO;SANSARE;2m-1a;M;2
2022;ESCUINTLA;ESCUINTLA;2m-1a;M;86
2022;ESCUINTLA;GUANAGAZAPA;2m-1a;M;17
2022;ESCUINTLA;IZTAPA;2m-1a;M;2
2022;ESCUINTLA;LA DEMOCRACIA;2m-1a;M;16
2022;ESCUINTLA;LA GOMERA;2m-1a;M;18
2022;ESCUINTLA;MASAGUA;2m-1a;M;29
2022;ESCUINTLA;NUEVA CONCEPCIÓN;2m-1a;M;20
2022;ESCUINTLA;PALÍN;2m-1a;M;20
2022;ESCUINTLA;PUERTO DE SAN JOSÉ;2m-1a;M;21
2022;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;2m-1a;M;38
2022;ESCUINTLA;SAN VICENTE PACAYA;2m-1a;M;16
2022;ESCUINTLA;SIPACATE;2m-1a;M;11
2022;ESCUINTLA;SIQUINALÁ;2m-1a;M;22
2022;ESCUINTLA;TIQUISATE;2m-1a;M;34
2022;GUATEMALA;AMATITLÁN;2m-1a;M;76
2022;GUATEMALA;CHINAUTLA;2m-1a;M;40
2022;GUATEMALA;CHUARRANCHO;2m-1a;M;5
2022;GUATEMALA;FRAIJANES;2m-1a;M;6
2022;GUATEMALA;GUATEMALA;2m-1a;M;189
2022;GUATEMALA;MIXCO;2m-1a;M;61
2022;GUATEMALA;PALENCIA;2m-1a;M;10
2022;GUATEMALA;SAN JOSÉ DEL GOLFO;2m-1a;M;5
2022;GUATEMALA;SAN JOSÉ PINULA;2m-1a;M;22
2022;GUATEMALA;SAN JUAN SACATEPÉQUEZ;2m-1a;M;86
2022;GUATEMALA;SAN MIGUEL PETAPA;2m-1a;M;39
2022;GUATEMALA;SAN PEDRO AYAMPUC;2m-1a;M;15
2022;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;2m-1a;M;24
2022;GUATEMALA;SAN RAYMUNDO;2m-1a;M;8
2022;GUATEMALA;SANTA CATARINA PINULA;2m-1a;M;13
2022;GUATEMALA;VILLA CANALES;2m-1a;M;70
2022;GUATEMALA;VILLA NUEVA;2m-1a;M;137
2022;HUEHUETENANGO;AGUACATÁN;2m-1a;M;2
2022;HUEHUETENANGO;BARILLAS;2m-1a;M;25
2022;HUEHUETENANGO;CHIANTLA;2m-1a;M;30
2022;HUEHUETENANGO;COLOTENANGO;2m-1a;M;2
2022;HUEHUETENANGO;CONCEPCIÓN HUISTA;2m-1a;M;5
2022;HUEHUETENANGO;CUILCO;2m-1a;M;26
2022;HUEHUETENANGO;HUEHUETENANGO;2m-1a;M;62
2022;HUEHUETENANGO;JACALTENANGO;2m-1a;M;3
2022;HUEHUETENANGO;LA DEMOCRACIA;2m-1a;M;20
2022;HUEHUETENANGO;LA LIBERTAD;2m-1a;M;5
2022;HUEHUETENANGO;MALACATANCITO;2m-1a;M;1
2022;HUEHUETENANGO;NENTÓN;2m-1a;M;8
2022;HUEHUETENANGO;PETATÁN;2m-1a;M;2
2022;HUEHUETENANGO;SAN ANTONIO HUISTA;2m-1a;M;1
2022;HUEHUETENANGO;SAN ILDELFONSO IXTAHUACÁN;2m-1a;M;4
2022;HUEHUETENANGO;SAN JUAN ATITÁN;2m-1a;M;2
2022;HUEHUETENANGO;SAN JUAN IXCOY;2m-1a;M;3
2022;HUEHUETENANGO;SAN MATEO IXTATÁN;2m-1a;M;10
2022;HUEHUETENANGO;SAN MIGUEL ACATÁN;2m-1a;M;4
2022;HUEHUETENANGO;SAN PEDRO NECTA;2m-1a;M;6
2022;HUEHUETENANGO;SAN PEDRO SOLOMA;2m-1a;M;8
2022;HUEHUETENANGO;SAN RAFAEL LA INDEPENDENCIA;2m-1a;M;2
2022;HUEHUETENANGO;SAN SEBASTIÁN COATÁN;2m-1a;M;2
2022;HUEHUETENANGO;SAN SEBASTIÁN HUEHUETENANGO;2m-1a;M;5
2022;HUEHUETENANGO;SANTA ANA HUISTA;2m-1a;M;13
2022;HUEHUETENANGO;SANTA BÁRBARA;2m-1a;M;4
2022;HUEHUETENANGO;SANTA EULALIA;2m-1a;M;9
2022;HUEHUETENANGO;SANTIAGO CHIMALTENANGO;2m-1a;M;1
2022;HUEHUETENANGO;TODOS SANTOS CUCHUMATÁN;2m-1a;M;1
2022;IZABAL;EL ESTOR;2m-1a;M;39
2022;IZABAL;LIVINGSTON;2m-1a;M;32
2022;IZABAL;LOS AMATES;2m-1a;M;56
2022;IZABAL;MORALES;2m-1a;M;51
2022;IZABAL;PUERTO BARRIOS;2m-1a;M;23
2022;JALAPA;JALAPA;2m-1a;M;42
2022;JALAPA;MATAQUESCUINTLA;2m-1a;M;3
2022;JALAPA;MONJAS;2m-1a;M;4
2022;JALAPA;SAN CARLOS ALZATATE;2m-1a;M;4
2022;JALAPA;SAN MANUEL CHAPARRÓN;2m-1a;M;1
2022;JALAPA;SAN PEDRO PINULA;2m-1a;M;10
2022;JUTIAPA;ASUNCIÓN MITA;2m-1a;M;5
2022;JUTIAPA;ATESCATEMPA;2m-1a;M;7
2022;JUTIAPA;COMAPA;2m-1a;M;2
2022;JUTIAPA;EL ADELANTO;2m-1a;M;1
2022;JUTIAPA;EL PROGRESO;2m-1a;M;2
2022;JUTIAPA;JALPATAGUA;2m-1a;M;14
2022;JUTIAPA;JEREZ;2m-1a;M;2
2022;JUTIAPA;JUTIAPA;2m-1a;M;24
2022;JUTIAPA;MOYUTA;2m-1a;M;2
2022;JUTIAPA;PASACO;2m-1a;M;3
2022;JUTIAPA;QUEZADA;2m-1a;M;2
2022;JUTIAPA;SAN JOSÉ ACATEMPA;2m-1a;M;1
2022;JUTIAPA;SANTA CATARINA MITA;2m-1a;M;6
2022;JUTIAPA;YUPILTEPEQUE;2m-1a;M;2
2022;QUETZALTENANGO;CAJOLÁ;2m-1a;M;1
2022;QUETZALTENANGO;CANTEL;2m-1a;M;1
2022;QUETZALTENANGO;COATEPEQUE;2m-1a;M;19
2022;QUETZALTENANGO;COLOMBA;2m-1a;M;21
2022;QUETZALTENANGO;EL PALMAR;2m-1a;M;10
2022;QUETZALTENANGO;FLORES COSTA CUCA;2m-1a;M;4
2022;QUETZALTENANGO;GÉNOVA;2m-1a;M;32
2022;QUETZALTENANGO;HUITÁN;2m-1a;M;2
2022;QUETZALTENANGO;LA ESPERANZA;2m-1a;M;7
2022;QUETZALTENANGO;PALESTINA DE LOS ALTOS;2m-1a;M;2
2022;QUETZALTENANGO;QUETZALTENANGO;2m-1a;M;21
2022;QUETZALTENANGO;SALCAJÁ;2m-1a;M;1
2022;QUETZALTENANGO;SAN CARLOS SIJA;2m-1a;M;3
2022;QUETZALTENANGO;SAN JUAN OSTUNCALCO;2m-1a;M;17
2022;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;2m-1a;M;7
2022;QUETZALTENANGO;SAN MATEO;2m-1a;M;3
2022;QUETZALTENANGO;SAN MIGUEL SIGÜILÁ;2m-1a;M;1
2022;QUETZALTENANGO;ZUNIL;2m-1a;M;3
2022;QUICHE;CHAJUL;2m-1a;M;5
2022;QUICHE;CHICAMÁN;2m-1a;M;3
2022;QUICHE;CHICHICASTENANGO;2m-1a;M;4
2022;QUICHE;CHINIQUE;2m-1a;M;2
2022;QUICHE;CUNÉN;2m-1a;M;5
2022;QUICHE;IXCÁN;2m-1a;M;34
2022;QUICHE;JOYABAJ;2m-1a;M;13
2022;QUICHE;NEBAJ;2m-1a;M;10
2022;QUICHE;PACHALÚN;2m-1a;M;3
2022;QUICHE;PATZITÉ;2m-1a;M;1
2022;QUICHE;SACAPULAS;2m-1a;M;2
2022;QUICHE;SAN ANDRÉS SAJCABAJÁ;2m-1a;M;13
2022;QUICHE;SAN ANTONIO ILOTENANGO;2m-1a;M;6
2022;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;2m-1a;M;2
2022;QUICHE;SAN JUAN COTZAL;2m-1a;M;4
2022;QUICHE;SAN MIGUEL USPANTÁN;2m-1a;M;30
2022;QUICHE;SAN PEDRO JOCOPILAS;2m-1a;M;3
2022;QUICHE;SANTA CRUZ DEL QUICHÉ;2m-1a;M;4
2022;QUICHE;ZACUALPA;2m-1a;M;4
2022;RETALHULEU;CHAMPERICO;2m-1a;M;8
2022;RETALHULEU;EL ASINTAL;2m-1a;M;18
2022;RETALHULEU;NUEVO SAN CARLOS;2m-1a;M;8
2022;RETALHULEU;RETALHULEU;2m-1a;M;11
2022;RETALHULEU;SAN ANDRÉS VILLA SECA;2m-1a;M;10
2022;RETALHULEU;SAN FELIPE;2m-1a;M;8
2022;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;2m-1a;M;5
2022;RETALHULEU;SAN SEBASTIÁN;2m-1a;M;12
2022;RETALHULEU;SANTA CRUZ MULÚA;2m-1a;M;3
2022;SACATEPEQUEZ;ALOTENANGO;2m-1a;M;4
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;2m-1a;M;61
2022;SACATEPEQUEZ;CIUDAD VIEJA;2m-1a;M;4
2022;SACATEPEQUEZ;JOCOTENANGO;2m-1a;M;9
2022;SACATEPEQUEZ;MAGDALENA MILPAS ALTAS;2m-1a;M;2
2022;SACATEPEQUEZ;PASTORES;2m-1a;M;4
2022;SACATEPEQUEZ;SAN ANTONIO AGUAS CALIENTES;2m-1a;M;2
2022;SACATEPEQUEZ;SAN BARTOLOMÉ MILPAS ALTAS;2m-1a;M;1
2022;SACATEPEQUEZ;SAN LUCAS SACATEPÉQUEZ;2m-1a;M;2
2022;SACATEPEQUEZ;SAN MIGUEL DUEÑAS;2m-1a;M;2
2022;SACATEPEQUEZ;SANTA LUCÍA MILPAS ALTAS;2m-1a;M;2
2022;SACATEPEQUEZ;SANTA MARÍA DE JESÚS;2m-1a;M;6
2022;SACATEPEQUEZ;SANTIAGO SACATEPÉQUEZ;2m-1a;M;5
2022;SACATEPEQUEZ;SUMPANGO;2m-1a;M;20
2022;SAN MARCOS;AYUTLA;2m-1a;M;14
2022;SAN MARCOS;CATARINA;2m-1a;M;2
2022;SAN MARCOS;COMITANCILLO;2m-1a;M;6
2022;SAN MARCOS;CONCEPCIÓN TUTUAPA;2m-1a;M;4
2022;SAN MARCOS;EL QUETZAL;2m-1a;M;7
