Año;Departamento;Municipio;grupo_etario;sexo;cantidad
2024;SOLOLA;SAN ANTONIO PALOPÓ;2m-1a;M;2
2024;SOLOLA;SAN JOSÉ CHACAYÁ;2m-1a;M;27
2024;SOLOLA;SAN JUAN LA LAGUNA;2m-1a;M;3
2024;SOLOLA;SAN LUCAS TOLIMÁN;2m-1a;M;11
2024;SOLOLA;SAN MARCOS LA LAGUNA;2m-1a;M;15
2024;SOLOLA;SAN PABLO LA LAGUNA;2m-1a;M;23
2024;SOLOLA;SAN PEDRO LA LAGUNA;2m-1a;M;1
2024;SOLOLA;SANTA CATARINA IXTAHUACÁN;2m-1a;M;310
2024;SOLOLA;SANTA CATARINA PALOPÓ;2m-1a;M;9
2024;SOLOLA;SANTA CLARA LA LAGUNA;2m-1a;M;7
2024;SOLOLA;SANTA CRUZ LA LAGUNA;2m-1a;M;28
2024;SOLOLA;SANTA LUCÍA UTATLÁN;2m-1a;M;56
2024;SOLOLA;SANTA MARÍA VISITACIÓN;2m-1a;M;5
2024;SOLOLA;SOLOLÁ;2m-1a;M;391
2024;SUCHITEPEQUEZ;CHICACAO;2m-1a;M;58
2024;SUCHITEPEQUEZ;CUYOTENANGO;2m-1a;M;193
2024;SUCHITEPEQUEZ;MAZATENANGO;2m-1a;M;29
2024;SUCHITEPEQUEZ;PATULUL;2m-1a;M;109
2024;SUCHITEPEQUEZ;RÍO BRAVO;2m-1a;M;18
2024;SUCHITEPEQUEZ;SAN ANTONIO SUCHITEPÉQUEZ;2m-1a;M;142
2024;SUCHITEPEQUEZ;SAN BERNARDINO;2m-1a;M;2
2024;SUCHITEPEQUEZ;SAN GABRIEL;2m-1a;M;2
2024;SUCHITEPEQUEZ;SAN JOSÉ EL IDOLO;2m-1a;M;57
2024;SUCHITEPEQUEZ;SAN JUAN BAUTISTA;2m-1a;M;49
2024;SUCHITEPEQUEZ;SAN LORENZO;2m-1a;M;12
2024;SUCHITEPEQUEZ;SAN MIGUEL PANÁN;2m-1a;M;1
2024;SUCHITEPEQUEZ;SANTA BÁRBARA;2m-1a;M;102
2024;SUCHITEPEQUEZ;SANTO DOMINGO SUCHITEPÉQUEZ;2m-1a;M;29
2024;SUCHITEPEQUEZ;SANTO TOMÁS LA UNIÓN;2m-1a;M;2
2024;TOTONICAPAN;MOMOSTENANGO;2m-1a;M;141
2024;TOTONICAPAN;SAN BARTOLO;2m-1a;M;143
2024;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;2m-1a;M;463
2024;TOTONICAPAN;SAN FRANCISCO EL ALTO;2m-1a;M;634
2024;TOTONICAPAN;SANTA LUCÍA LA REFORMA;2m-1a;M;278
2024;TOTONICAPAN;SANTA MARÍA CHIQUIMULA;2m-1a;M;208
2024;TOTONICAPAN;TOTONICAPÁN;2m-1a;M;531
2024;ZACAPA;CABAÑAS;2m-1a;M;28
2024;ZACAPA;GUALÁN;2m-1a;M;89
2024;ZACAPA;HUITÉ;2m-1a;M;3
2024;ZACAPA;LA UNIÓN;2m-1a;M;52
2024;ZACAPA;SAN DIEGO;2m-1a;M;22
2024;ZACAPA;SAN JORGE;2m-1a;M;26
2024;ZACAPA;TECULUTÁN;2m-1a;M;24
2024;ZACAPA;ZACAPA;2m-1a;M;132
2012;ALTA VERAPAZ;CAHABÓN;1a-4a;F;12
2012;ALTA VERAPAZ;CHISEC;1a-4a;F;450
2012;ALTA VERAPAZ;COBÁN;1a-4a;F;1053
2012;ALTA VERAPAZ;LANQUÍN;1a-4a;F;3
2012;ALTA VERAPAZ;LA TINTA;1a-4a;F;28
2012;ALTA VERAPAZ;PANZOS;1a-4a;F;37
2012;ALTA VERAPAZ;RAXRUHA;1a-4a;F;12
2012;ALTA VERAPAZ;SAN CRISTÓBAL VERAPAZ;1a-4a;F;238
2012;ALTA VERAPAZ;SAN JUAN CHAMELCO;1a-4a;F;326
2012;ALTA VERAPAZ;SAN PEDRO CARCHÁ;1a-4a;F;572
2012;ALTA VERAPAZ;SANTA CRUZ VERAPAZ;1a-4a;F;244
2012;ALTA VERAPAZ;SENAHÚ;1a-4a;F;362
2012;ALTA VERAPAZ;TACTIC;1a-4a;F;1
2012;ALTA VERAPAZ;TAMAHÚ;1a-4a;F;27
2012;BAJA VERAPAZ;CUBULCO;1a-4a;F;1
2012;BAJA VERAPAZ;RABINAL;1a-4a;F;11
2012;BAJA VERAPAZ;SAN JERÓNIMO;1a-4a;F;1
2012;CHIMALTENANGO;CHIMALTENANGO;1a-4a;F;31
2012;CHIMALTENANGO;EL TEJAR;1a-4a;F;4
2012;CHIMALTENANGO;PARRAMOS;1a-4a;F;7
2012;CHIMALTENANGO;PATZICÍA;1a-4a;F;4
2012;CHIMALTENANGO;PATZÚN;1a-4a;F;1
2012;CHIMALTENANGO;POCHUTA;1a-4a;F;46
2012;CHIMALTENANGO;SAN JOSÉ POAQUIL;1a-4a;F;22
2012;CHIMALTENANGO;SAN MARTÍN JILOTEPEQUE;1a-4a;F;57
2012;CHIMALTENANGO;SANTA CRUZ BALANYÁ;1a-4a;F;2
2012;CHIMALTENANGO;TECPÁN GUATEMALA;1a-4a;F;109
2012;EL PETEN;MELCHOR DE MENCOS;1a-4a;F;3
2012;EL PETEN;POPTÚN;1a-4a;F;1
2012;EL PETEN;SAN LUIS;1a-4a;F;2
2012;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;1a-4a;F;3
2012;ESCUINTLA;ESCUINTLA;1a-4a;F;185
2012;ESCUINTLA;GUANAGAZAPA;1a-4a;F;47
2012;ESCUINTLA;IZTAPA;1a-4a;F;46
2012;ESCUINTLA;LA DEMOCRACIA;1a-4a;F;35
2012;ESCUINTLA;LA GOMERA;1a-4a;F;16
2012;ESCUINTLA;MASAGUA;1a-4a;F;246
2012;ESCUINTLA;NUEVA CONCEPCIÓN;1a-4a;F;9
2012;ESCUINTLA;PUERTO DE SAN JOSÉ;1a-4a;F;50
2012;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;1a-4a;F;93
2012;ESCUINTLA;SAN VICENTE PACAYA;1a-4a;F;27
2012;ESCUINTLA;SIQUINALÁ;1a-4a;F;23
2012;ESCUINTLA;TIQUISATE;1a-4a;F;88
2012;GUATEMALA;AMATITLÁN;1a-4a;F;27
2012;GUATEMALA;CHINAUTLA;1a-4a;F;65
2012;GUATEMALA;CHUARRANCHO;1a-4a;F;1
2012;GUATEMALA;FRAIJANES;1a-4a;F;7
2012;GUATEMALA;MIXCO;1a-4a;F;10
2012;GUATEMALA;PALENCIA;1a-4a;F;30
2012;GUATEMALA;SAN JOSÉ DEL GOLFO;1a-4a;F;1
2012;GUATEMALA;SAN JOSÉ PINULA;1a-4a;F;70
2012;GUATEMALA;SAN JUAN SACATEPÉQUEZ;1a-4a;F;1
2012;GUATEMALA;SAN MIGUEL PETAPA;1a-4a;F;20
2012;GUATEMALA;SAN PEDRO AYAMPUC;1a-4a;F;30
2012;GUATEMALA;SANTA CATARINA PINULA;1a-4a;F;37
2012;GUATEMALA;VILLA CANALES;1a-4a;F;13
2012;GUATEMALA;VILLA NUEVA;1a-4a;F;65
2012;HUEHUETENANGO;AGUACATÁN;1a-4a;F;3
2012;HUEHUETENANGO;BARILLAS;1a-4a;F;1
2012;HUEHUETENANGO;COLOTENANGO;1a-4a;F;1
2012;HUEHUETENANGO;SAN ILDELFONSO IXTAHUACÁN;1a-4a;F;3
2012;HUEHUETENANGO;TECTITÁN;1a-4a;F;1
2012;IZABAL;LIVINGSTON;1a-4a;F;58
2012;JUTIAPA;CONGUACO;1a-4a;F;2
2012;JUTIAPA;JUTIAPA;1a-4a;F;48
2012;JUTIAPA;MOYUTA;1a-4a;F;1
2012;JUTIAPA;PASACO;1a-4a;F;3
2012;JUTIAPA;SAN JOSÉ ACATEMPA;1a-4a;F;1
2012;JUTIAPA;SANTA CATARINA MITA;1a-4a;F;24
2012;QUETZALTENANGO;COATEPEQUE;1a-4a;F;5
2012;QUETZALTENANGO;COLOMBA;1a-4a;F;1
2012;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;1a-4a;F;1
2012;QUETZALTENANGO;QUETZALTENANGO;1a-4a;F;2
2012;QUICHE;CHAJUL;1a-4a;F;2
2012;QUICHE;NEBAJ;1a-4a;F;50
2012;QUICHE;SAN JUAN COTZAL;1a-4a;F;126
2012;QUICHE;SANTA CRUZ DEL QUICHÉ;1a-4a;F;40
2012;SACATEPEQUEZ;SAN MIGUEL DUEÑAS;1a-4a;F;1
2012;SACATEPEQUEZ;SANTA MARÍA DE JESÚS;1a-4a;F;1
2012;SAN MARCOS;LA REFORMA;1a-4a;F;1
2012;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;1a-4a;F;28
2012;SANTA ROSA;CUILAPA;1a-4a;F;2
2012;SANTA ROSA;GUAZACAPÁN;1a-4a;F;18
2012;SANTA ROSA;NUEVA SANTA ROSA;1a-4a;F;5
2012;SANTA ROSA;SAN JUAN TECUACO;1a-4a;F;7
2012;SANTA ROSA;SAN RAFAEL LAS FLORES;1a-4a;F;1
2012;SANTA ROSA;SANTA CRUZ NARANJO;1a-4a;F;25
2012;SANTA ROSA;SANTA MARÍA IXHUATÁN;1a-4a;F;188
2012;SUCHITEPEQUEZ;SAMAYAC;1a-4a;F;2
2012;SUCHITEPEQUEZ;SAN BERNARDINO;1a-4a;F;1
2012;SUCHITEPEQUEZ;SANTA BÁRBARA;1a-4a;F;2
2012;SUCHITEPEQUEZ;SANTO DOMINGO SUCHITEPÉQUEZ;1a-4a;F;1
2012;TOTONICAPAN;MOMOSTENANGO;1a-4a;F;67
2012;TOTONICAPAN;SAN ANDRÉS XECUL;1a-4a;F;15
2012;TOTONICAPAN;SAN BARTOLO;1a-4a;F;45
2012;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;1a-4a;F;68
2012;TOTONICAPAN;SAN FRANCISCO EL ALTO;1a-4a;F;83
2012;TOTONICAPAN;SANTA LUCÍA LA REFORMA;1a-4a;F;87
2012;TOTONICAPAN;SANTA MARÍA CHIQUIMULA;1a-4a;F;1
2012;TOTONICAPAN;TOTONICAPÁN;1a-4a;F;372
2012;ZACAPA;CABAÑAS;1a-4a;F;2
2012;ZACAPA;HUITÉ;1a-4a;F;6
2012;ZACAPA;RÍO HONDO;1a-4a;F;7
2012;ZACAPA;SAN JORGE;1a-4a;F;7
2013;ALTA VERAPAZ;CAHABÓN;1a-4a;F;9
2013;ALTA VERAPAZ;CHAHAL;1a-4a;F;26
2013;ALTA VERAPAZ;CHISEC;1a-4a;F;1386
2013;ALTA VERAPAZ;COBÁN;1a-4a;F;843
2013;ALTA VERAPAZ;LANQUÍN;1a-4a;F;1
2013;ALTA VERAPAZ;LA TINTA;1a-4a;F;55
2013;ALTA VERAPAZ;PANZOS;1a-4a;F;99
2013;ALTA VERAPAZ;RAXRUHA;1a-4a;F;336
2013;ALTA VERAPAZ;SAN JUAN CHAMELCO;1a-4a;F;95
2013;ALTA VERAPAZ;SAN PEDRO CARCHÁ;1a-4a;F;590
2013;ALTA VERAPAZ;SANTA CRUZ VERAPAZ;1a-4a;F;21
2013;ALTA VERAPAZ;SENAHÚ;1a-4a;F;244
2013;BAJA VERAPAZ;CUBULCO;1a-4a;F;70
2013;BAJA VERAPAZ;GRANADOS;1a-4a;F;5
2013;BAJA VERAPAZ;PURULHÁ;1a-4a;F;1
2013;BAJA VERAPAZ;SAN JERÓNIMO;1a-4a;F;2
2013;CHIMALTENANGO;CHIMALTENANGO;1a-4a;F;141
2013;CHIMALTENANGO;EL TEJAR;1a-4a;F;27
2013;CHIMALTENANGO;PARRAMOS;1a-4a;F;77
2013;CHIMALTENANGO;PATZÚN;1a-4a;F;8
2013;CHIMALTENANGO;POCHUTA;1a-4a;F;98
2013;CHIMALTENANGO;SAN ANDRÉS ITZAPA;1a-4a;F;1
2013;CHIMALTENANGO;SAN JOSÉ POAQUIL;1a-4a;F;123
2013;CHIMALTENANGO;SAN JUAN COMALAPA;1a-4a;F;72
2013;CHIMALTENANGO;SAN MARTÍN JILOTEPEQUE;1a-4a;F;240
2013;CHIMALTENANGO;SANTA APOLONIA;1a-4a;F;18
2013;CHIMALTENANGO;TECPÁN GUATEMALA;1a-4a;F;1271
2013;CHIMALTENANGO;YEPOCAPA;1a-4a;F;57
2013;CHIQUIMULA;CAMOTÁN;1a-4a;F;13
2013;EL PETEN;DOLORES;1a-4a;F;110
2013;EL PETEN;MELCHOR DE MENCOS;1a-4a;F;20
2013;EL PETEN;POPTÚN;1a-4a;F;1
2013;EL PETEN;SAN LUIS;1a-4a;F;4
2013;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;1a-4a;F;1
2013;ESCUINTLA;ESCUINTLA;1a-4a;F;149
2013;ESCUINTLA;GUANAGAZAPA;1a-4a;F;57
2013;ESCUINTLA;IZTAPA;1a-4a;F;33
2013;ESCUINTLA;LA DEMOCRACIA;1a-4a;F;55
2013;ESCUINTLA;LA GOMERA;1a-4a;F;162
2013;ESCUINTLA;MASAGUA;1a-4a;F;142
2013;ESCUINTLA;NUEVA CONCEPCIÓN;1a-4a;F;207
2013;ESCUINTLA;PALÍN;1a-4a;F;109
2013;ESCUINTLA;PUERTO DE SAN JOSÉ;1a-4a;F;348
2013;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;1a-4a;F;426
2013;ESCUINTLA;SAN VICENTE PACAYA;1a-4a;F;71
2013;ESCUINTLA;SIQUINALÁ;1a-4a;F;168
2013;ESCUINTLA;TIQUISATE;1a-4a;F;159
2013;GUATEMALA;AMATITLÁN;1a-4a;F;13
2013;GUATEMALA;CHINAUTLA;1a-4a;F;203
2013;GUATEMALA;FRAIJANES;1a-4a;F;84
2013;GUATEMALA;GUATEMALA;1a-4a;F;69
2013;GUATEMALA;MIXCO;1a-4a;F;25
2013;GUATEMALA;PALENCIA;1a-4a;F;98
2013;GUATEMALA;SAN JOSÉ DEL GOLFO;1a-4a;F;80
2013;GUATEMALA;SAN JOSÉ PINULA;1a-4a;F;79
2013;GUATEMALA;SAN JUAN SACATEPÉQUEZ;1a-4a;F;2
2013;GUATEMALA;SAN MIGUEL PETAPA;1a-4a;F;85
2013;GUATEMALA;SAN PEDRO AYAMPUC;1a-4a;F;100
2013;GUATEMALA;SAN RAYMUNDO;1a-4a;F;1
2013;GUATEMALA;SANTA CATARINA PINULA;1a-4a;F;134
2013;GUATEMALA;VILLA CANALES;1a-4a;F;106
2013;GUATEMALA;VILLA NUEVA;1a-4a;F;136
2013;HUEHUETENANGO;AGUACATÁN;1a-4a;F;147
2013;HUEHUETENANGO;BARILLAS;1a-4a;F;55
2013;HUEHUETENANGO;CONCEPCIÓN HUISTA;1a-4a;F;45
2013;HUEHUETENANGO;HUEHUETENANGO;1a-4a;F;1
2013;HUEHUETENANGO;LA DEMOCRACIA;1a-4a;F;43
2013;HUEHUETENANGO;NENTÓN;1a-4a;F;44
2013;HUEHUETENANGO;SAN GASPAR IXCHIL;1a-4a;F;79
2013;HUEHUETENANGO;SAN ILDELFONSO IXTAHUACÁN;1a-4a;F;1
2013;HUEHUETENANGO;SAN JUAN ATITÁN;1a-4a;F;21
2013;HUEHUETENANGO;SAN JUAN IXCOY;1a-4a;F;34
2013;HUEHUETENANGO;SAN PEDRO SOLOMA;1a-4a;F;104
2013;HUEHUETENANGO;SAN RAFAEL LA INDEPENDENCIA;1a-4a;F;6
2013;HUEHUETENANGO;SAN RAFAEL PETZAL;1a-4a;F;142
2013;HUEHUETENANGO;SANTA BÁRBARA;1a-4a;F;83
2013;HUEHUETENANGO;SANTA EULALIA;1a-4a;F;4
2013;HUEHUETENANGO;TECTITÁN;1a-4a;F;2
2013;HUEHUETENANGO;TODOS SANTOS CUCHUMATÁN;1a-4a;F;9
2013;IZABAL;LIVINGSTON;1a-4a;F;87
2013;JALAPA;SAN PEDRO PINULA;1a-4a;F;3
2013;JUTIAPA;COMAPA;1a-4a;F;4
2013;JUTIAPA;JALPATAGUA;1a-4a;F;1
2013;JUTIAPA;JUTIAPA;1a-4a;F;13
2013;JUTIAPA;MOYUTA;1a-4a;F;1
2013;JUTIAPA;SANTA CATARINA MITA;1a-4a;F;18
2013;QUETZALTENANGO;ALMOLONGA;1a-4a;F;100
2013;QUETZALTENANGO;CAJOLÁ;1a-4a;F;14
2013;QUETZALTENANGO;CANTEL;1a-4a;F;1
2013;QUETZALTENANGO;COATEPEQUE;1a-4a;F;9
2013;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;1a-4a;F;1
2013;QUETZALTENANGO;HUITÁN;1a-4a;F;277
2013;QUETZALTENANGO;SALCAJÁ;1a-4a;F;2
2013;QUETZALTENANGO;SAN FRANCISCO LA UNIÓN;1a-4a;F;47
2013;QUETZALTENANGO;SAN MATEO;1a-4a;F;14
2013;QUETZALTENANGO;ZUNIL;1a-4a;F;14
2013;QUICHE;CHICHÉ;1a-4a;F;112
2013;QUICHE;NEBAJ;1a-4a;F;38
2013;QUICHE;SAN JUAN COTZAL;1a-4a;F;73
2013;QUICHE;SANTA CRUZ DEL QUICHÉ;1a-4a;F;138
2013;RETALHULEU;CHAMPERICO;1a-4a;F;22
2013;RETALHULEU;EL ASINTAL;1a-4a;F;45
2013;RETALHULEU;NUEVO SAN CARLOS;1a-4a;F;45
2013;RETALHULEU;RETALHULEU;1a-4a;F;21
2013;RETALHULEU;SAN ANDRÉS VILLA SECA;1a-4a;F;52
2013;RETALHULEU;SAN FELIPE;1a-4a;F;18
2013;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;1a-4a;F;29
2013;RETALHULEU;SAN SEBASTIÁN;1a-4a;F;1
2013;RETALHULEU;SANTA CRUZ MULÚA;1a-4a;F;24
2013;SACATEPEQUEZ;CIUDAD VIEJA;1a-4a;F;1
2013;SACATEPEQUEZ;JOCOTENANGO;1a-4a;F;11
2013;SACATEPEQUEZ;SAN MIGUEL DUEÑAS;1a-4a;F;3
2013;SACATEPEQUEZ;SUMPANGO;1a-4a;F;1
2013;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;1a-4a;F;12
2013;SAN MARCOS;SAN MIGUEL IXTAHUACÁN;1a-4a;F;1
2013;SANTA ROSA;BARBERENA;1a-4a;F;51
2013;SANTA ROSA;CASILLAS;1a-4a;F;1
2013;SANTA ROSA;CUILAPA;1a-4a;F;3
2013;SANTA ROSA;GUAZACAPÁN;1a-4a;F;6
2013;SANTA ROSA;NUEVA SANTA ROSA;1a-4a;F;21
2013;SANTA ROSA;SAN JUAN TECUACO;1a-4a;F;1
2013;SANTA ROSA;SANTA CRUZ NARANJO;1a-4a;F;86
2013;SANTA ROSA;SANTA MARÍA IXHUATÁN;1a-4a;F;38
2013;SANTA ROSA;SANTA ROSA DE LIMA;1a-4a;F;1
2013;SANTA ROSA;TAXISCO;1a-4a;F;53
2013;SUCHITEPEQUEZ;PATULUL;1a-4a;F;3
2013;SUCHITEPEQUEZ;SAN BERNARDINO;1a-4a;F;1
2013;SUCHITEPEQUEZ;SANTO TOMÁS LA UNIÓN;1a-4a;F;1
2013;TOTONICAPAN;MOMOSTENANGO;1a-4a;F;63
2013;TOTONICAPAN;SAN ANDRÉS XECUL;1a-4a;F;72
2013;TOTONICAPAN;SAN BARTOLO;1a-4a;F;140
2013;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;1a-4a;F;84
2013;TOTONICAPAN;SAN FRANCISCO EL ALTO;1a-4a;F;34
2013;TOTONICAPAN;SANTA LUCÍA LA REFORMA;1a-4a;F;31
2013;TOTONICAPAN;SANTA MARÍA CHIQUIMULA;1a-4a;F;3
2013;TOTONICAPAN;TOTONICAPÁN;1a-4a;F;272
2013;ZACAPA;CABAÑAS;1a-4a;F;5
2013;ZACAPA;HUITÉ;1a-4a;F;1
2013;ZACAPA;TECULUTÁN;1a-4a;F;12
2014;ALTA VERAPAZ;CAHABÓN;1a-4a;F;1
2014;ALTA VERAPAZ;CHAHAL;1a-4a;F;34
2014;ALTA VERAPAZ;CHISEC;1a-4a;F;691
2014;ALTA VERAPAZ;COBÁN;1a-4a;F;4645
2014;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;1a-4a;F;1
2014;ALTA VERAPAZ;LANQUÍN;1a-4a;F;7
2014;ALTA VERAPAZ;LA TINTA;1a-4a;F;76
2014;ALTA VERAPAZ;PANZOS;1a-4a;F;54
2014;ALTA VERAPAZ;RAXRUHA;1a-4a;F;14
2014;ALTA VERAPAZ;SAN JUAN CHAMELCO;1a-4a;F;37
2014;ALTA VERAPAZ;SAN PEDRO CARCHÁ;1a-4a;F;1373
2014;ALTA VERAPAZ;SENAHÚ;1a-4a;F;1214
2014;BAJA VERAPAZ;CUBULCO;1a-4a;F;101
2014;BAJA VERAPAZ;GRANADOS;1a-4a;F;30
2014;BAJA VERAPAZ;RABINAL;1a-4a;F;10
2014;BAJA VERAPAZ;SAN JERÓNIMO;1a-4a;F;3
2014;CHIMALTENANGO;ACATENANGO;1a-4a;F;22
2014;CHIMALTENANGO;CHIMALTENANGO;1a-4a;F;463
2014;CHIMALTENANGO;EL TEJAR;1a-4a;F;17
2014;CHIMALTENANGO;PARRAMOS;1a-4a;F;164
2014;CHIMALTENANGO;PATZÚN;1a-4a;F;240
2014;CHIMALTENANGO;POCHUTA;1a-4a;F;107
2014;CHIMALTENANGO;SAN JOSÉ POAQUIL;1a-4a;F;196
2014;CHIMALTENANGO;SAN JUAN COMALAPA;1a-4a;F;196
2014;CHIMALTENANGO;SAN MARTÍN JILOTEPEQUE;1a-4a;F;319
2014;CHIMALTENANGO;SANTA APOLONIA;1a-4a;F;134
2014;CHIMALTENANGO;TECPÁN GUATEMALA;1a-4a;F;360
2014;CHIMALTENANGO;YEPOCAPA;1a-4a;F;180
2014;CHIQUIMULA;CHIQUIMULA;1a-4a;F;6
2014;EL PETEN;DOLORES;1a-4a;F;69
2014;EL PETEN;EL CHAL;1a-4a;F;1
2014;EL PETEN;FLORES;1a-4a;F;8
2014;EL PETEN;POPTÚN;1a-4a;F;8
2014;EL PETEN;SAN BENITO;1a-4a;F;18
2014;EL PETEN;SAN LUIS;1a-4a;F;1
2014;EL PETEN;SANTA ANA;1a-4a;F;1
2014;ESCUINTLA;ESCUINTLA;1a-4a;F;632
2014;ESCUINTLA;GUANAGAZAPA;1a-4a;F;186
2014;ESCUINTLA;IZTAPA;1a-4a;F;16
2014;ESCUINTLA;LA DEMOCRACIA;1a-4a;F;156
2014;ESCUINTLA;LA GOMERA;1a-4a;F;260
2014;ESCUINTLA;MASAGUA;1a-4a;F;182
2014;ESCUINTLA;NUEVA CONCEPCIÓN;1a-4a;F;114
2014;ESCUINTLA;PALÍN;1a-4a;F;397
2014;ESCUINTLA;PUERTO DE SAN JOSÉ;1a-4a;F;233
2014;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;1a-4a;F;651
2014;ESCUINTLA;SAN VICENTE PACAYA;1a-4a;F;65
2014;ESCUINTLA;SIQUINALÁ;1a-4a;F;129
2014;ESCUINTLA;TIQUISATE;1a-4a;F;210
2014;GUATEMALA;AMATITLÁN;1a-4a;F;60
2014;GUATEMALA;CHINAUTLA;1a-4a;F;138
2014;GUATEMALA;CHUARRANCHO;1a-4a;F;1
2014;GUATEMALA;FRAIJANES;1a-4a;F;96
2014;GUATEMALA;GUATEMALA;1a-4a;F;229
2014;GUATEMALA;MIXCO;1a-4a;F;334
2014;GUATEMALA;PALENCIA;1a-4a;F;72
2014;GUATEMALA;SAN JOSÉ DEL GOLFO;1a-4a;F;99
2014;GUATEMALA;SAN JOSÉ PINULA;1a-4a;F;290
2014;GUATEMALA;SAN JUAN SACATEPÉQUEZ;1a-4a;F;44
2014;GUATEMALA;SAN MIGUEL PETAPA;1a-4a;F;50
2014;GUATEMALA;SAN PEDRO AYAMPUC;1a-4a;F;216
2014;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;1a-4a;F;75
2014;GUATEMALA;SAN RAYMUNDO;1a-4a;F;39
2014;GUATEMALA;SANTA CATARINA PINULA;1a-4a;F;80
2014;GUATEMALA;VILLA CANALES;1a-4a;F;58
2014;GUATEMALA;VILLA NUEVA;1a-4a;F;176
2014;HUEHUETENANGO;AGUACATÁN;1a-4a;F;255
2014;HUEHUETENANGO;BARILLAS;1a-4a;F;106
2014;HUEHUETENANGO;COLOTENANGO;1a-4a;F;5
2014;HUEHUETENANGO;HUEHUETENANGO;1a-4a;F;2
2014;HUEHUETENANGO;LA DEMOCRACIA;1a-4a;F;115
2014;HUEHUETENANGO;NENTÓN;1a-4a;F;6
2014;HUEHUETENANGO;SAN GASPAR IXCHIL;1a-4a;F;53
2014;HUEHUETENANGO;SAN JUAN ATITÁN;1a-4a;F;18
2014;HUEHUETENANGO;SAN PEDRO NECTA;1a-4a;F;274
2014;HUEHUETENANGO;SAN PEDRO SOLOMA;1a-4a;F;157
2014;HUEHUETENANGO;SAN RAFAEL PETZAL;1a-4a;F;52
2014;HUEHUETENANGO;SANTA BÁRBARA;1a-4a;F;20
2014;HUEHUETENANGO;SANTIAGO CHIMALTENANGO;1a-4a;F;87
2014;HUEHUETENANGO;TECTITÁN;1a-4a;F;2
2014;HUEHUETENANGO;UNION CANTINIL;1a-4a;F;10
2014;IZABAL;LIVINGSTON;1a-4a;F;199
2014;JALAPA;SAN CARLOS ALZATATE;1a-4a;F;2
2014;JUTIAPA;EL PROGRESO;1a-4a;F;1
2014;JUTIAPA;JALPATAGUA;1a-4a;F;3
2014;JUTIAPA;JUTIAPA;1a-4a;F;27
2014;QUETZALTENANGO;ALMOLONGA;1a-4a;F;1
2014;QUETZALTENANGO;CABRICÁN;1a-4a;F;3
2014;QUETZALTENANGO;CAJOLÁ;1a-4a;F;40
2014;QUETZALTENANGO;CANTEL;1a-4a;F;141
2014;QUETZALTENANGO;COATEPEQUE;1a-4a;F;91
2014;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;1a-4a;F;109
2014;QUETZALTENANGO;FLORES COSTA CUCA;1a-4a;F;4
2014;QUETZALTENANGO;HUITÁN;1a-4a;F;19
2014;QUETZALTENANGO;OLINTEPEQUE;1a-4a;F;25
2014;QUETZALTENANGO;PALESTINA DE LOS ALTOS;1a-4a;F;3
2014;QUETZALTENANGO;QUETZALTENANGO;1a-4a;F;24
2014;QUETZALTENANGO;SALCAJÁ;1a-4a;F;89
2014;QUETZALTENANGO;SAN FRANCISCO LA UNIÓN;1a-4a;F;38
2014;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;1a-4a;F;130
2014;QUETZALTENANGO;SAN MATEO;1a-4a;F;14
2014;QUETZALTENANGO;ZUNIL;1a-4a;F;14
2014;QUICHE;CANILLÁ;1a-4a;F;1
2014;QUICHE;CHICAMÁN;1a-4a;F;102
2014;QUICHE;CHICHÉ;1a-4a;F;90
2014;QUICHE;CHICHICASTENANGO;1a-4a;F;314
2014;QUICHE;CHINIQUE;1a-4a;F;67
2014;QUICHE;CUNÉN;1a-4a;F;45
2014;QUICHE;NEBAJ;1a-4a;F;2
2014;QUICHE;SACAPULAS;1a-4a;F;40
2014;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;1a-4a;F;88
2014;QUICHE;SAN JUAN COTZAL;1a-4a;F;60
2014;QUICHE;SAN MIGUEL USPANTÁN;1a-4a;F;6
2014;QUICHE;SAN PEDRO JOCOPILAS;1a-4a;F;83
2014;QUICHE;SANTA CRUZ DEL QUICHÉ;1a-4a;F;182
2014;QUICHE;ZACUALPA;1a-4a;F;108
2014;RETALHULEU;CHAMPERICO;1a-4a;F;1
2014;RETALHULEU;EL ASINTAL;1a-4a;F;51
