Año;Departamento;Municipio;CIE-10;Diagnóstico;GrupoEtario;Sexo;Casos
2020;JUTIAPA;SAN JOSÉ ACATEMPA;E:13;Otras diabetes mellitus especificadas;40 a 44 años;F;1
2020;JUTIAPA;SAN JOSÉ ACATEMPA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;4
2020;JUTIAPA;SAN JOSÉ ACATEMPA;I:00;Fiebre reumática sin mención de complicación cardíaca;40 a 44 años;F;3
2020;JUTIAPA;SAN JOSÉ ACATEMPA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;15
2020;JUTIAPA;SAN JOSÉ ACATEMPA;I:95;Hipotensión;40 a 44 años;F;3
2020;JUTIAPA;SAN JOSÉ ACATEMPA;N:18;Insuficiencia renal crónica;40 a 44 años;F;2
2020;JUTIAPA;SAN JOSÉ ACATEMPA;N:19;Insuficiencia renal no especificada;40 a 44 años;F;5
2020;JUTIAPA;SANTA CATARINA MITA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;27
2020;JUTIAPA;SANTA CATARINA MITA;I:00;Fiebre reumática sin mención de complicación cardíaca;40 a 44 años;F;3
2020;JUTIAPA;SANTA CATARINA MITA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;49
2020;JUTIAPA;SANTA CATARINA MITA;I:20;Angina de pecho;40 a 44 años;F;1
2020;JUTIAPA;SANTA CATARINA MITA;I:50;Insuficiencia cardíaca;40 a 44 años;F;1
2020;JUTIAPA;SANTA CATARINA MITA;I:69;Secuelas de enfermedad cerebrovascular;40 a 44 años;F;1
2020;JUTIAPA;SANTA CATARINA MITA;I:77;Otros trastornos arteriales o arteriolares;40 a 44 años;F;1
2020;JUTIAPA;SANTA CATARINA MITA;I:88;Linfadenitis inespecífica;40 a 44 años;F;1
2020;JUTIAPA;SANTA CATARINA MITA;J:44;Otras enfermedades pulmonares obstructivas crónicas;40 a 44 años;F;1
2020;JUTIAPA;SANTA CATARINA MITA;J:45;Asma;40 a 44 años;F;5
2020;JUTIAPA;YUPILTEPEQUE;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;25
2020;JUTIAPA;YUPILTEPEQUE;I:10;Hipertensión esencial (primaria);40 a 44 años;F;64
2020;JUTIAPA;YUPILTEPEQUE;I:84;Hemorroides;40 a 44 años;F;1
2020;JUTIAPA;YUPILTEPEQUE;I:95;Hipotensión;40 a 44 años;F;1
2020;JUTIAPA;YUPILTEPEQUE;J:45;Asma;40 a 44 años;F;27
2020;JUTIAPA;ZAPOTITLÁN;E:13;Otras diabetes mellitus especificadas;40 a 44 años;F;1
2020;JUTIAPA;ZAPOTITLÁN;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;4
2020;JUTIAPA;ZAPOTITLÁN;I:10;Hipertensión esencial (primaria);40 a 44 años;F;23
2020;JUTIAPA;ZAPOTITLÁN;J:45;Asma;40 a 44 años;F;2
2020;QUETZALTENANGO;ALMOLONGA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;1
2020;QUETZALTENANGO;CABRICÁN;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;2
2020;QUETZALTENANGO;CABRICÁN;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;2
2020;QUETZALTENANGO;CABRICÁN;I:10;Hipertensión esencial (primaria);40 a 44 años;F;1
2020;QUETZALTENANGO;CABRICÁN;I:15;Hipertensión secundaria;40 a 44 años;F;2
2020;QUETZALTENANGO;CABRICÁN;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;2
2020;QUETZALTENANGO;CABRICÁN;I:84;Hemorroides;40 a 44 años;F;2
2020;QUETZALTENANGO;CABRICÁN;I:88;Linfadenitis inespecífica;40 a 44 años;F;1
2020;QUETZALTENANGO;CAJOLÁ;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;1
2020;QUETZALTENANGO;CAJOLÁ;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;2
2020;QUETZALTENANGO;CAJOLÁ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;2
2020;QUETZALTENANGO;CANTEL;I:10;Hipertensión esencial (primaria);40 a 44 años;F;3
2020;QUETZALTENANGO;CANTEL;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;C:54;Tumor maligno del cuerpo del útero;40 a 44 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;C:56;Tumor maligno del ovario;40 a 44 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;14
2020;QUETZALTENANGO;COATEPEQUE;E:11;Diabetes mellitus no insulinodependiente;40 a 44 años;F;25
2020;QUETZALTENANGO;COATEPEQUE;E:13;Otras diabetes mellitus especificadas;40 a 44 años;F;2
2020;QUETZALTENANGO;COATEPEQUE;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;119
2020;QUETZALTENANGO;COATEPEQUE;I:00;Fiebre reumática sin mención de complicación cardíaca;40 a 44 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;I:10;Hipertensión esencial (primaria);40 a 44 años;F;48
2020;QUETZALTENANGO;COATEPEQUE;I:15;Hipertensión secundaria;40 a 44 años;F;6
2020;QUETZALTENANGO;COATEPEQUE;I:50;Insuficiencia cardíaca;40 a 44 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;I:73;Otras enfermedades vasculares periféricas;40 a 44 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;I:77;Otros trastornos arteriales o arteriolares;40 a 44 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;2
2020;QUETZALTENANGO;COATEPEQUE;I:84;Hemorroides;40 a 44 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;I:86;Várices de otros sitios;40 a 44 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;I:87;Otros trastornos de las venas;40 a 44 años;F;3
2020;QUETZALTENANGO;COATEPEQUE;I:88;Linfadenitis inespecífica;40 a 44 años;F;2
2020;QUETZALTENANGO;COATEPEQUE;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;40 a 44 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;J:44;Otras enfermedades pulmonares obstructivas crónicas;40 a 44 años;F;1
2020;QUETZALTENANGO;COATEPEQUE;J:45;Asma;40 a 44 años;F;5
2020;QUETZALTENANGO;COATEPEQUE;N:18;Insuficiencia renal crónica;40 a 44 años;F;4
2020;QUETZALTENANGO;COLOMBA;C:49;Tumor maligno de otros tejidos conjuntivos y de tejidos blandos;40 a 44 años;F;1
2020;QUETZALTENANGO;COLOMBA;E:13;Otras diabetes mellitus especificadas;40 a 44 años;F;6
2020;QUETZALTENANGO;COLOMBA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;3
2020;QUETZALTENANGO;COLOMBA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;6
2020;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;E:13;Otras diabetes mellitus especificadas;40 a 44 años;F;1
2020;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;2
2020;QUETZALTENANGO;EL PALMAR;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;4
2020;QUETZALTENANGO;EL PALMAR;I:10;Hipertensión esencial (primaria);40 a 44 años;F;6
2020;QUETZALTENANGO;EL PALMAR;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1
2020;QUETZALTENANGO;FLORES COSTA CUCA;I:15;Hipertensión secundaria;40 a 44 años;F;4
2020;QUETZALTENANGO;GÉNOVA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;10
2020;QUETZALTENANGO;GÉNOVA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;15
2020;QUETZALTENANGO;GÉNOVA;I:15;Hipertensión secundaria;40 a 44 años;F;1
2020;QUETZALTENANGO;GÉNOVA;I:87;Otros trastornos de las venas;40 a 44 años;F;2
2020;QUETZALTENANGO;HUITÁN;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;1
2020;QUETZALTENANGO;HUITÁN;I:10;Hipertensión esencial (primaria);40 a 44 años;F;2
2020;QUETZALTENANGO;HUITÁN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;40 a 44 años;F;1
2020;QUETZALTENANGO;HUITÁN;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1
2020;QUETZALTENANGO;LA ESPERANZA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;6
2020;QUETZALTENANGO;LA ESPERANZA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;6
2020;QUETZALTENANGO;LA ESPERANZA;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1
2020;QUETZALTENANGO;OLINTEPEQUE;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;1
2020;QUETZALTENANGO;OLINTEPEQUE;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;1
2020;QUETZALTENANGO;OLINTEPEQUE;I:10;Hipertensión esencial (primaria);40 a 44 años;F;3
2020;QUETZALTENANGO;OLINTEPEQUE;I:84;Hemorroides;40 a 44 años;F;1
2020;QUETZALTENANGO;PALESTINA DE LOS ALTOS;I:10;Hipertensión esencial (primaria);40 a 44 años;F;1
2020;QUETZALTENANGO;QUETZALTENANGO;C:53;Tumor maligno del cuello del útero;40 a 44 años;F;1
2020;QUETZALTENANGO;QUETZALTENANGO;C:79;Tumor maligno secundario de otros sitios;40 a 44 años;F;1
2020;QUETZALTENANGO;QUETZALTENANGO;C:80;Tumor maligno de sitios no especificados;40 a 44 años;F;1
2020;QUETZALTENANGO;QUETZALTENANGO;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;2
2020;QUETZALTENANGO;QUETZALTENANGO;E:12;Diabetes mellitus asociada con desnutrición;40 a 44 años;F;1
2020;QUETZALTENANGO;QUETZALTENANGO;E:13;Otras diabetes mellitus especificadas;40 a 44 años;F;6
2020;QUETZALTENANGO;QUETZALTENANGO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;25
2020;QUETZALTENANGO;QUETZALTENANGO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;44
2020;QUETZALTENANGO;QUETZALTENANGO;I:20;Angina de pecho;40 a 44 años;F;1
2020;QUETZALTENANGO;QUETZALTENANGO;I:50;Insuficiencia cardíaca;40 a 44 años;F;1
2020;QUETZALTENANGO;QUETZALTENANGO;I:84;Hemorroides;40 a 44 años;F;5
2020;QUETZALTENANGO;QUETZALTENANGO;J:44;Otras enfermedades pulmonares obstructivas crónicas;40 a 44 años;F;19
2020;QUETZALTENANGO;QUETZALTENANGO;J:45;Asma;40 a 44 años;F;5
2020;QUETZALTENANGO;QUETZALTENANGO;N:18;Insuficiencia renal crónica;40 a 44 años;F;1
2020;QUETZALTENANGO;SALCAJÁ;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;4
2020;QUETZALTENANGO;SALCAJÁ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;6
2020;QUETZALTENANGO;SAN CARLOS SIJA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;9
2020;QUETZALTENANGO;SAN CARLOS SIJA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;31
2020;QUETZALTENANGO;SAN CARLOS SIJA;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1
2020;QUETZALTENANGO;SAN FRANCISCO LA UNIÓN;E:12;Diabetes mellitus asociada con desnutrición;40 a 44 años;F;1
2020;QUETZALTENANGO;SAN FRANCISCO LA UNIÓN;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;7
2020;QUETZALTENANGO;SAN FRANCISCO LA UNIÓN;I:10;Hipertensión esencial (primaria);40 a 44 años;F;2
2020;QUETZALTENANGO;SAN JUAN OSTUNCALCO;E:13;Otras diabetes mellitus especificadas;40 a 44 años;F;2
2020;QUETZALTENANGO;SAN JUAN OSTUNCALCO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;6
2020;QUETZALTENANGO;SAN JUAN OSTUNCALCO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;2
2020;QUETZALTENANGO;SAN JUAN OSTUNCALCO;I:50;Insuficiencia cardíaca;40 a 44 años;F;1
2020;QUETZALTENANGO;SAN JUAN OSTUNCALCO;I:86;Várices de otros sitios;40 a 44 años;F;1
2020;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;3
2020;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;21
2020;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;17
2020;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;I:87;Otros trastornos de las venas;40 a 44 años;F;1
2020;QUETZALTENANGO;SAN MATEO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;3
2020;QUETZALTENANGO;SAN MATEO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;8
2020;QUETZALTENANGO;SAN MATEO;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1
2020;QUETZALTENANGO;SAN MIGUEL SIGÜILÁ;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;1
2020;QUETZALTENANGO;SAN MIGUEL SIGÜILÁ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;1
2020;QUETZALTENANGO;SAN MIGUEL SIGÜILÁ;I:84;Hemorroides;40 a 44 años;F;1
2020;QUETZALTENANGO;SAN MIGUEL SIGÜILÁ;I:87;Otros trastornos de las venas;40 a 44 años;F;2
2020;QUETZALTENANGO;SIBILIA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;2
2020;QUETZALTENANGO;SIBILIA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;3
2020;QUETZALTENANGO;ZUNIL;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;11
2020;QUETZALTENANGO;ZUNIL;I:10;Hipertensión esencial (primaria);40 a 44 años;F;8
2020;QUICHE;CANILLÁ;C:53;Tumor maligno del cuello del útero;40 a 44 años;F;2
2020;QUICHE;CANILLÁ;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;17
2020;QUICHE;CANILLÁ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;12
2020;QUICHE;CANILLÁ;J:44;Otras enfermedades pulmonares obstructivas crónicas;40 a 44 años;F;1
2020;QUICHE;CANILLÁ;J:45;Asma;40 a 44 años;F;1
2020;QUICHE;CANILLÁ;N:18;Insuficiencia renal crónica;40 a 44 años;F;2
2020;QUICHE;CHAJUL;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;14
2020;QUICHE;CHAJUL;I:10;Hipertensión esencial (primaria);40 a 44 años;F;18
2020;QUICHE;CHAJUL;I:87;Otros trastornos de las venas;40 a 44 años;F;1
2020;QUICHE;CHAJUL;J:45;Asma;40 a 44 años;F;3
2020;QUICHE;CHICAMÁN;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;9
2020;QUICHE;CHICAMÁN;I:10;Hipertensión esencial (primaria);40 a 44 años;F;16
2020;QUICHE;CHICAMÁN;I:84;Hemorroides;40 a 44 años;F;1
2020;QUICHE;CHICAMÁN;I:87;Otros trastornos de las venas;40 a 44 años;F;1
2020;QUICHE;CHICAMÁN;J:45;Asma;40 a 44 años;F;1
2020;QUICHE;CHICHÉ;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;9
2020;QUICHE;CHICHÉ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;11
2020;QUICHE;CHICHICASTENANGO;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;16
2020;QUICHE;CHICHICASTENANGO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;7
2020;QUICHE;CHICHICASTENANGO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;12
2020;QUICHE;CHICHICASTENANGO;I:84;Hemorroides;40 a 44 años;F;2
2020;QUICHE;CHICHICASTENANGO;I:95;Hipotensión;40 a 44 años;F;6
2020;QUICHE;CHICHICASTENANGO;J:45;Asma;40 a 44 años;F;1
2020;QUICHE;CHINIQUE;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;16
2020;QUICHE;CHINIQUE;I:10;Hipertensión esencial (primaria);40 a 44 años;F;16
2020;QUICHE;CUNÉN;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;12
2020;QUICHE;CUNÉN;I:10;Hipertensión esencial (primaria);40 a 44 años;F;20
2020;QUICHE;CUNÉN;I:15;Hipertensión secundaria;40 a 44 años;F;1
2020;QUICHE;CUNÉN;I:49;Otras arritmias cardíacas;40 a 44 años;F;1
2020;QUICHE;CUNÉN;I:84;Hemorroides;40 a 44 años;F;1
2020;QUICHE;IXCÁN;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;221
2020;QUICHE;IXCÁN;I:10;Hipertensión esencial (primaria);40 a 44 años;F;99
2020;QUICHE;IXCÁN;I:15;Hipertensión secundaria;40 a 44 años;F;43
2020;QUICHE;IXCÁN;I:42;Cardiomiopatía;40 a 44 años;F;1
2020;QUICHE;IXCÁN;I:87;Otros trastornos de las venas;40 a 44 años;F;2
2020;QUICHE;IXCÁN;J:45;Asma;40 a 44 años;F;10
2020;QUICHE;IXCÁN;N:19;Insuficiencia renal no especificada;40 a 44 años;F;2
2020;QUICHE;JOYABAJ;D:04;Carcinoma in situ de la piel;40 a 44 años;F;1
2020;QUICHE;JOYABAJ;E:11;Diabetes mellitus no insulinodependiente;40 a 44 años;F;1
2020;QUICHE;JOYABAJ;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;39
2020;QUICHE;JOYABAJ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;55
2020;QUICHE;JOYABAJ;I:84;Hemorroides;40 a 44 años;F;1
2020;QUICHE;JOYABAJ;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;40 a 44 años;F;1
2020;QUICHE;JOYABAJ;J:45;Asma;40 a 44 años;F;4
2020;QUICHE;NEBAJ;C:02;Tumor maligno de otras partes y de las no especificadas de la lengua;40 a 44 años;F;1
2020;QUICHE;NEBAJ;C:10;Tumor maligno de la orofaringe;40 a 44 años;F;1
2020;QUICHE;NEBAJ;C:53;Tumor maligno del cuello del útero;40 a 44 años;F;35
2020;QUICHE;NEBAJ;D:06;Carcinoma in situ del cuello del útero;40 a 44 años;F;1
2020;QUICHE;NEBAJ;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;64
2020;QUICHE;NEBAJ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;124
2020;QUICHE;NEBAJ;I:86;Várices de otros sitios;40 a 44 años;F;1
2020;QUICHE;NEBAJ;I:87;Otros trastornos de las venas;40 a 44 años;F;1
2020;QUICHE;NEBAJ;J:44;Otras enfermedades pulmonares obstructivas crónicas;40 a 44 años;F;1
2020;QUICHE;NEBAJ;J:45;Asma;40 a 44 años;F;22
2020;QUICHE;PACHALÚN;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;7
2020;QUICHE;PACHALÚN;I:10;Hipertensión esencial (primaria);40 a 44 años;F;1
2020;QUICHE;PATZITÉ;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;9
2020;QUICHE;PATZITÉ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;4
2020;QUICHE;SACAPULAS;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;1
2020;QUICHE;SACAPULAS;E:11;Diabetes mellitus no insulinodependiente;40 a 44 años;F;2
2020;QUICHE;SACAPULAS;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;17
2020;QUICHE;SACAPULAS;I:10;Hipertensión esencial (primaria);40 a 44 años;F;1
2020;QUICHE;SACAPULAS;J:45;Asma;40 a 44 años;F;1
2020;QUICHE;SAN ANDRÉS SAJCABAJÁ;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;14
2020;QUICHE;SAN ANDRÉS SAJCABAJÁ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;10
2020;QUICHE;SAN ANTONIO ILOTENANGO;E:11;Diabetes mellitus no insulinodependiente;40 a 44 años;F;1
2020;QUICHE;SAN ANTONIO ILOTENANGO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;12
2020;QUICHE;SAN ANTONIO ILOTENANGO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;2
2020;QUICHE;SAN ANTONIO ILOTENANGO;J:45;Asma;40 a 44 años;F;1
2020;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;16
2020;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;8
2020;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1
2020;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;I:87;Otros trastornos de las venas;40 a 44 años;F;1
2020;QUICHE;SAN JUAN COTZAL;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;15
2020;QUICHE;SAN JUAN COTZAL;I:10;Hipertensión esencial (primaria);40 a 44 años;F;18
2020;QUICHE;SAN JUAN COTZAL;I:87;Otros trastornos de las venas;40 a 44 años;F;1
2020;QUICHE;SAN JUAN COTZAL;I:88;Linfadenitis inespecífica;40 a 44 años;F;1
2020;QUICHE;SAN JUAN COTZAL;J:45;Asma;40 a 44 años;F;4
2020;QUICHE;SAN MIGUEL USPANTÁN;C:49;Tumor maligno de otros tejidos conjuntivos y de tejidos blandos;40 a 44 años;F;1
2020;QUICHE;SAN MIGUEL USPANTÁN;C:54;Tumor maligno del cuerpo del útero;40 a 44 años;F;1
2020;QUICHE;SAN MIGUEL USPANTÁN;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;52
2020;QUICHE;SAN MIGUEL USPANTÁN;I:10;Hipertensión esencial (primaria);40 a 44 años;F;77
2020;QUICHE;SAN MIGUEL USPANTÁN;I:50;Insuficiencia cardíaca;40 a 44 años;F;1
2020;QUICHE;SAN MIGUEL USPANTÁN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;40 a 44 años;F;3
2020;QUICHE;SAN MIGUEL USPANTÁN;I:84;Hemorroides;40 a 44 años;F;2
2020;QUICHE;SAN MIGUEL USPANTÁN;J:44;Otras enfermedades pulmonares obstructivas crónicas;40 a 44 años;F;5
2020;QUICHE;SAN MIGUEL USPANTÁN;J:45;Asma;40 a 44 años;F;8
2020;QUICHE;SAN PEDRO JOCOPILAS;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;1
2020;QUICHE;SAN PEDRO JOCOPILAS;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;13
2020;QUICHE;SAN PEDRO JOCOPILAS;I:10;Hipertensión esencial (primaria);40 a 44 años;F;1
2020;QUICHE;SAN PEDRO JOCOPILAS;J:45;Asma;40 a 44 años;F;1
2020;QUICHE;SANTA CRUZ DEL QUICHÉ;E:11;Diabetes mellitus no insulinodependiente;40 a 44 años;F;9
2020;QUICHE;SANTA CRUZ DEL QUICHÉ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;5
2020;QUICHE;SANTA CRUZ DEL QUICHÉ;I:84;Hemorroides;40 a 44 años;F;1
2020;QUICHE;ZACUALPA;E:13;Otras diabetes mellitus especificadas;40 a 44 años;F;1
2020;QUICHE;ZACUALPA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;22
2020;QUICHE;ZACUALPA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;20
2020;RETALHULEU;CHAMPERICO;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;1
2020;RETALHULEU;CHAMPERICO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;52
2020;RETALHULEU;CHAMPERICO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;19
2020;RETALHULEU;CHAMPERICO;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1
2020;RETALHULEU;CHAMPERICO;I:87;Otros trastornos de las venas;40 a 44 años;F;2
2020;RETALHULEU;CHAMPERICO;J:45;Asma;40 a 44 años;F;4
2020;RETALHULEU;EL ASINTAL;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;15
2020;RETALHULEU;EL ASINTAL;I:10;Hipertensión esencial (primaria);40 a 44 años;F;7
2020;RETALHULEU;EL ASINTAL;I:84;Hemorroides;40 a 44 años;F;2
2020;RETALHULEU;NUEVO SAN CARLOS;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;29
2020;RETALHULEU;NUEVO SAN CARLOS;I:10;Hipertensión esencial (primaria);40 a 44 años;F;9
2020;RETALHULEU;RETALHULEU;E:13;Otras diabetes mellitus especificadas;40 a 44 años;F;3
2020;RETALHULEU;RETALHULEU;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;44
2020;RETALHULEU;RETALHULEU;I:10;Hipertensión esencial (primaria);40 a 44 años;F;22
2020;RETALHULEU;SAN ANDRÉS VILLA SECA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;49
2020;RETALHULEU;SAN ANDRÉS VILLA SECA;I:00;Fiebre reumática sin mención de complicación cardíaca;40 a 44 años;F;1
2020;RETALHULEU;SAN ANDRÉS VILLA SECA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;19
2020;RETALHULEU;SAN ANDRÉS VILLA SECA;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1
2020;RETALHULEU;SAN ANDRÉS VILLA SECA;J:45;Asma;40 a 44 años;F;4
2020;RETALHULEU;SAN FELIPE;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;5
2020;RETALHULEU;SAN FELIPE;I:00;Fiebre reumática sin mención de complicación cardíaca;40 a 44 años;F;2
2020;RETALHULEU;SAN FELIPE;I:10;Hipertensión esencial (primaria);40 a 44 años;F;2
2020;RETALHULEU;SAN FELIPE;J:45;Asma;40 a 44 años;F;1
2020;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;16
2020;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;I:10;Hipertensión esencial (primaria);40 a 44 años;F;7
2020;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;I:86;Várices de otros sitios;40 a 44 años;F;1
2020;RETALHULEU;SAN SEBASTIÁN;C:51;Tumor maligno de la vulva;40 a 44 años;F;1
2020;RETALHULEU;SAN SEBASTIÁN;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;33
2020;RETALHULEU;SAN SEBASTIÁN;I:10;Hipertensión esencial (primaria);40 a 44 años;F;6
2020;RETALHULEU;SAN SEBASTIÁN;I:87;Otros trastornos de las venas;40 a 44 años;F;1
2020;RETALHULEU;SAN SEBASTIÁN;J:45;Asma;40 a 44 años;F;2
2020;RETALHULEU;SANTA CRUZ MULÚA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;13
2020;RETALHULEU;SANTA CRUZ MULÚA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;8
2020;SACATEPEQUEZ;ALOTENANGO;E:11;Diabetes mellitus no insulinodependiente;40 a 44 años;F;8
2020;SACATEPEQUEZ;ALOTENANGO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;2
2020;SACATEPEQUEZ;ALOTENANGO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;11
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;C:16;Tumor maligno del estómago;40 a 44 años;F;1
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;C:18;Tumor maligno del colon;40 a 44 años;F;1
