Año;Departamento;Municipio;CIE-10;Diagnóstico;Grupo Etario;Sexo;Casos
2021;EL PROGRESO;SANARATE;J:45;Asma;25 a 29 años;M;1
2021;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;I:10;Hipertensión esencial (primaria);25 a 29 años;M;3
2021;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;I:95;Hipotensión;25 a 29 años;M;1
2021;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;J:45;Asma;25 a 29 años;M;1
2021;EL PROGRESO;SANSARE;C:60;Tumor maligno del pene;25 a 29 años;M;1
2021;EL PROGRESO;SANSARE;I:10;Hipertensión esencial (primaria);25 a 29 años;M;2
2021;ESCUINTLA;ESCUINTLA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;10
2021;ESCUINTLA;ESCUINTLA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;11
2021;ESCUINTLA;ESCUINTLA;I:84;Hemorroides;25 a 29 años;M;1
2021;ESCUINTLA;ESCUINTLA;J:45;Asma;25 a 29 años;M;2
2021;ESCUINTLA;GUANAGAZAPA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;2
2021;ESCUINTLA;GUANAGAZAPA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;8
2021;ESCUINTLA;GUANAGAZAPA;I:95;Hipotensión;25 a 29 años;M;1
2021;ESCUINTLA;IZTAPA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;5
2021;ESCUINTLA;IZTAPA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;3
2021;ESCUINTLA;IZTAPA;I:84;Hemorroides;25 a 29 años;M;1
2021;ESCUINTLA;LA DEMOCRACIA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;4
2021;ESCUINTLA;LA DEMOCRACIA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;18
2021;ESCUINTLA;LA DEMOCRACIA;I:84;Hemorroides;25 a 29 años;M;2
2021;ESCUINTLA;LA DEMOCRACIA;J:45;Asma;25 a 29 años;M;3
2021;ESCUINTLA;LA GOMERA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;7
2021;ESCUINTLA;LA GOMERA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;5
2021;ESCUINTLA;LA GOMERA;J:45;Asma;25 a 29 años;M;1
2021;ESCUINTLA;MASAGUA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;4
2021;ESCUINTLA;MASAGUA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;11
2021;ESCUINTLA;MASAGUA;J:45;Asma;25 a 29 años;M;2
2021;ESCUINTLA;NUEVA CONCEPCIÓN;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;1
2021;ESCUINTLA;NUEVA CONCEPCIÓN;I:10;Hipertensión esencial (primaria);25 a 29 años;M;3
2021;ESCUINTLA;NUEVA CONCEPCIÓN;I:42;Cardiomiopatía;25 a 29 años;M;1
2021;ESCUINTLA;NUEVA CONCEPCIÓN;I:84;Hemorroides;25 a 29 años;M;1
2021;ESCUINTLA;NUEVA CONCEPCIÓN;J:45;Asma;25 a 29 años;M;4
2021;ESCUINTLA;PALÍN;I:10;Hipertensión esencial (primaria);25 a 29 años;M;1
2021;ESCUINTLA;PALÍN;J:45;Asma;25 a 29 años;M;2
2021;ESCUINTLA;PUERTO DE SAN JOSÉ;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;4
2021;ESCUINTLA;PUERTO DE SAN JOSÉ;I:00;Fiebre reumática sin mención de complicación cardíaca;25 a 29 años;M;1
2021;ESCUINTLA;PUERTO DE SAN JOSÉ;I:10;Hipertensión esencial (primaria);25 a 29 años;M;4
2021;ESCUINTLA;PUERTO DE SAN JOSÉ;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;25 a 29 años;M;2
2021;ESCUINTLA;PUERTO DE SAN JOSÉ;J:45;Asma;25 a 29 años;M;2
2021;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;6
2021;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;4
2021;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;I:84;Hemorroides;25 a 29 años;M;1
2021;ESCUINTLA;SAN VICENTE PACAYA;E:10;Diabetes mellitus insulinodependiente;25 a 29 años;M;1
2021;ESCUINTLA;SAN VICENTE PACAYA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;3
2021;ESCUINTLA;SAN VICENTE PACAYA;I:87;Otros trastornos de las venas;25 a 29 años;M;1
2021;ESCUINTLA;SIPACATE;I:00;Fiebre reumática sin mención de complicación cardíaca;25 a 29 años;M;1
2021;ESCUINTLA;SIPACATE;I:10;Hipertensión esencial (primaria);25 a 29 años;M;1
2021;ESCUINTLA;SIPACATE;I:84;Hemorroides;25 a 29 años;M;1
2021;ESCUINTLA;SIQUINALÁ;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;2
2021;ESCUINTLA;SIQUINALÁ;I:10;Hipertensión esencial (primaria);25 a 29 años;M;4
2021;ESCUINTLA;TIQUISATE;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;1
2021;ESCUINTLA;TIQUISATE;I:10;Hipertensión esencial (primaria);25 a 29 años;M;1
2021;GUATEMALA;AMATITLÁN;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;25
2021;GUATEMALA;AMATITLÁN;I:10;Hipertensión esencial (primaria);25 a 29 años;M;27
2021;GUATEMALA;AMATITLÁN;J:45;Asma;25 a 29 años;M;1
2021;GUATEMALA;CHINAUTLA;C:83;Linfoma no Hodgkin difuso;25 a 29 años;M;1
2021;GUATEMALA;CHINAUTLA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;3
2021;GUATEMALA;CHINAUTLA;I:00;Fiebre reumática sin mención de complicación cardíaca;25 a 29 años;M;2
2021;GUATEMALA;CHINAUTLA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;3
2021;GUATEMALA;CHINAUTLA;I:47;Taquicardia paroxística;25 a 29 años;M;1
2021;GUATEMALA;CHINAUTLA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;25 a 29 años;M;4
2021;GUATEMALA;CHINAUTLA;I:84;Hemorroides;25 a 29 años;M;2
2021;GUATEMALA;CHINAUTLA;J:45;Asma;25 a 29 años;M;2
2021;GUATEMALA;CHUARRANCHO;I:10;Hipertensión esencial (primaria);25 a 29 años;M;2
2021;GUATEMALA;CHUARRANCHO;J:45;Asma;25 a 29 años;M;1
2021;GUATEMALA;FRAIJANES;E:11;Diabetes mellitus no insulinodependiente;25 a 29 años;M;2
2021;GUATEMALA;FRAIJANES;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;9
2021;GUATEMALA;FRAIJANES;I:10;Hipertensión esencial (primaria);25 a 29 años;M;11
2021;GUATEMALA;FRAIJANES;I:50;Insuficiencia cardíaca;25 a 29 años;M;1
2021;GUATEMALA;FRAIJANES;J:45;Asma;25 a 29 años;M;4
2021;GUATEMALA;GUATEMALA;C:25;Tumor maligno del páncreas;25 a 29 años;M;5
2021;GUATEMALA;GUATEMALA;C:37;Tumor maligno del timo;25 a 29 años;M;2
2021;GUATEMALA;GUATEMALA;C:50;Tumor maligno de la mama;25 a 29 años;M;1
2021;GUATEMALA;GUATEMALA;C:62;Tumor maligno del testículo;25 a 29 años;M;10
2021;GUATEMALA;GUATEMALA;C:91;Leucemia linfoide;25 a 29 años;M;4
2021;GUATEMALA;GUATEMALA;C:92;Leucemia mieloide;25 a 29 años;M;3
2021;GUATEMALA;GUATEMALA;E:10;Diabetes mellitus insulinodependiente;25 a 29 años;M;3
2021;GUATEMALA;GUATEMALA;E:11;Diabetes mellitus no insulinodependiente;25 a 29 años;M;9
2021;GUATEMALA;GUATEMALA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;28
2021;GUATEMALA;GUATEMALA;I:02;Corea reumática;25 a 29 años;M;1
2021;GUATEMALA;GUATEMALA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;68
2021;GUATEMALA;GUATEMALA;I:20;Angina de pecho;25 a 29 años;M;2
2021;GUATEMALA;GUATEMALA;I:42;Cardiomiopatía;25 a 29 años;M;2
2021;GUATEMALA;GUATEMALA;I:47;Taquicardia paroxística;25 a 29 años;M;2
2021;GUATEMALA;GUATEMALA;I:49;Otras arritmias cardíacas;25 a 29 años;M;1
2021;GUATEMALA;GUATEMALA;I:50;Insuficiencia cardíaca;25 a 29 años;M;1
2021;GUATEMALA;GUATEMALA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;25 a 29 años;M;11
2021;GUATEMALA;GUATEMALA;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;25 a 29 años;M;1
2021;GUATEMALA;GUATEMALA;I:84;Hemorroides;25 a 29 años;M;3
2021;GUATEMALA;GUATEMALA;I:87;Otros trastornos de las venas;25 a 29 años;M;1
2021;GUATEMALA;GUATEMALA;I:88;Linfadenitis inespecífica;25 a 29 años;M;2
2021;GUATEMALA;GUATEMALA;I:95;Hipotensión;25 a 29 años;M;3
2021;GUATEMALA;GUATEMALA;J:44;Otras enfermedades pulmonares obstructivas crónicas;25 a 29 años;M;1
2021;GUATEMALA;GUATEMALA;J:45;Asma;25 a 29 años;M;21
2021;GUATEMALA;GUATEMALA;N:18;Insuficiencia renal crónica;25 a 29 años;M;39
2021;GUATEMALA;GUATEMALA;N:19;Insuficiencia renal no especificada;25 a 29 años;M;1
2021;GUATEMALA;MIXCO;E:11;Diabetes mellitus no insulinodependiente;25 a 29 años;M;2
2021;GUATEMALA;MIXCO;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;15
2021;GUATEMALA;MIXCO;I:00;Fiebre reumática sin mención de complicación cardíaca;25 a 29 años;M;2
2021;GUATEMALA;MIXCO;I:10;Hipertensión esencial (primaria);25 a 29 años;M;28
2021;GUATEMALA;MIXCO;I:20;Angina de pecho;25 a 29 años;M;1
2021;GUATEMALA;MIXCO;I:42;Cardiomiopatía;25 a 29 años;M;1
2021;GUATEMALA;MIXCO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;25 a 29 años;M;1
2021;GUATEMALA;MIXCO;I:84;Hemorroides;25 a 29 años;M;1
2021;GUATEMALA;MIXCO;I:87;Otros trastornos de las venas;25 a 29 años;M;1
2021;GUATEMALA;MIXCO;I:88;Linfadenitis inespecífica;25 a 29 años;M;1
2021;GUATEMALA;MIXCO;I:95;Hipotensión;25 a 29 años;M;1
2021;GUATEMALA;MIXCO;J:45;Asma;25 a 29 años;M;18
2021;GUATEMALA;MIXCO;N:19;Insuficiencia renal no especificada;25 a 29 años;M;1
2021;GUATEMALA;PALENCIA;C:10;Tumor maligno de la orofaringe;25 a 29 años;M;1
2021;GUATEMALA;PALENCIA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;4
2021;GUATEMALA;PALENCIA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;10
2021;GUATEMALA;PALENCIA;I:12;Enfermedad renal hipertensiva;25 a 29 años;M;1
2021;GUATEMALA;PALENCIA;I:20;Angina de pecho;25 a 29 años;M;1
2021;GUATEMALA;PALENCIA;I:21;Infarto agudo del miocardio;25 a 29 años;M;1
2021;GUATEMALA;PALENCIA;I:84;Hemorroides;25 a 29 años;M;1
2021;GUATEMALA;PALENCIA;I:87;Otros trastornos de las venas;25 a 29 años;M;1
2021;GUATEMALA;PALENCIA;J:45;Asma;25 a 29 años;M;1
2021;GUATEMALA;PALENCIA;N:18;Insuficiencia renal crónica;25 a 29 años;M;3
2021;GUATEMALA;SAN JOSÉ DEL GOLFO;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;4
2021;GUATEMALA;SAN JOSÉ DEL GOLFO;I:10;Hipertensión esencial (primaria);25 a 29 años;M;5
2021;GUATEMALA;SAN JOSÉ DEL GOLFO;I:15;Hipertensión secundaria;25 a 29 años;M;1
2021;GUATEMALA;SAN JOSÉ DEL GOLFO;I:20;Angina de pecho;25 a 29 años;M;1
2021;GUATEMALA;SAN JOSÉ DEL GOLFO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;25 a 29 años;M;1
2021;GUATEMALA;SAN JOSÉ DEL GOLFO;I:63;Infarto cerebral;25 a 29 años;M;1
2021;GUATEMALA;SAN JOSÉ DEL GOLFO;J:45;Asma;25 a 29 años;M;2
2021;GUATEMALA;SAN JOSÉ PINULA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;1
2021;GUATEMALA;SAN JOSÉ PINULA;I:84;Hemorroides;25 a 29 años;M;1
2021;GUATEMALA;SAN JOSÉ PINULA;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;25 a 29 años;M;1
2021;GUATEMALA;SAN JOSÉ PINULA;J:45;Asma;25 a 29 años;M;2
2021;GUATEMALA;SAN JUAN SACATEPÉQUEZ;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;4
2021;GUATEMALA;SAN JUAN SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);25 a 29 años;M;4
2021;GUATEMALA;SAN JUAN SACATEPÉQUEZ;I:84;Hemorroides;25 a 29 años;M;1
2021;GUATEMALA;SAN JUAN SACATEPÉQUEZ;J:45;Asma;25 a 29 años;M;1
2021;GUATEMALA;SAN MIGUEL PETAPA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;1
2021;GUATEMALA;SAN MIGUEL PETAPA;J:45;Asma;25 a 29 años;M;1
2021;GUATEMALA;SAN PEDRO AYAMPUC;E:11;Diabetes mellitus no insulinodependiente;25 a 29 años;M;1
2021;GUATEMALA;SAN PEDRO AYAMPUC;I:10;Hipertensión esencial (primaria);25 a 29 años;M;1
2021;GUATEMALA;SAN PEDRO AYAMPUC;J:45;Asma;25 a 29 años;M;1
2021;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;2
2021;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);25 a 29 años;M;1
2021;GUATEMALA;SAN RAYMUNDO;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;2
2021;GUATEMALA;SAN RAYMUNDO;I:10;Hipertensión esencial (primaria);25 a 29 años;M;1
2021;GUATEMALA;SAN RAYMUNDO;I:84;Hemorroides;25 a 29 años;M;1
2021;GUATEMALA;SANTA CATARINA PINULA;E:11;Diabetes mellitus no insulinodependiente;25 a 29 años;M;1
2021;GUATEMALA;SANTA CATARINA PINULA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;1
2021;GUATEMALA;SANTA CATARINA PINULA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;3
2021;GUATEMALA;SANTA CATARINA PINULA;I:88;Linfadenitis inespecífica;25 a 29 años;M;1
2021;GUATEMALA;SANTA CATARINA PINULA;I:95;Hipotensión;25 a 29 años;M;1
2021;GUATEMALA;SANTA CATARINA PINULA;J:45;Asma;25 a 29 años;M;1
2021;GUATEMALA;VILLA CANALES;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;10
2021;GUATEMALA;VILLA CANALES;I:10;Hipertensión esencial (primaria);25 a 29 años;M;17
2021;GUATEMALA;VILLA CANALES;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;25 a 29 años;M;1
2021;GUATEMALA;VILLA CANALES;J:45;Asma;25 a 29 años;M;1
2021;GUATEMALA;VILLA NUEVA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;17
2021;GUATEMALA;VILLA NUEVA;I:00;Fiebre reumática sin mención de complicación cardíaca;25 a 29 años;M;2
2021;GUATEMALA;VILLA NUEVA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;8
2021;GUATEMALA;VILLA NUEVA;I:15;Hipertensión secundaria;25 a 29 años;M;1
2021;GUATEMALA;VILLA NUEVA;I:42;Cardiomiopatía;25 a 29 años;M;2
2021;GUATEMALA;VILLA NUEVA;I:47;Taquicardia paroxística;25 a 29 años;M;1
2021;GUATEMALA;VILLA NUEVA;I:50;Insuficiencia cardíaca;25 a 29 años;M;1
2021;GUATEMALA;VILLA NUEVA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;25 a 29 años;M;4
2021;GUATEMALA;VILLA NUEVA;I:83;Venas varicosas de los miembros inferiores;25 a 29 años;M;1
2021;GUATEMALA;VILLA NUEVA;I:84;Hemorroides;25 a 29 años;M;2
2021;GUATEMALA;VILLA NUEVA;I:88;Linfadenitis inespecífica;25 a 29 años;M;2
2021;GUATEMALA;VILLA NUEVA;J:45;Asma;25 a 29 años;M;2
2021;HUEHUETENANGO;AGUACATÁN;I:83;Venas varicosas de los miembros inferiores;25 a 29 años;M;1
2021;HUEHUETENANGO;BARILLAS;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;1
2021;HUEHUETENANGO;BARILLAS;I:10;Hipertensión esencial (primaria);25 a 29 años;M;11
2021;HUEHUETENANGO;BARILLAS;I:42;Cardiomiopatía;25 a 29 años;M;1
2021;HUEHUETENANGO;BARILLAS;I:46;Paro cardíaco;25 a 29 años;M;1
2021;HUEHUETENANGO;BARILLAS;I:84;Hemorroides;25 a 29 años;M;2
2021;HUEHUETENANGO;BARILLAS;J:45;Asma;25 a 29 años;M;1
2021;HUEHUETENANGO;BARILLAS;N:18;Insuficiencia renal crónica;25 a 29 años;M;1
2021;HUEHUETENANGO;CHIANTLA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;1
2021;HUEHUETENANGO;CHIANTLA;I:11;Enfermedad cardíaca hipertensiva;25 a 29 años;M;1
2021;HUEHUETENANGO;CHIANTLA;I:84;Hemorroides;25 a 29 años;M;1
2021;HUEHUETENANGO;COLOTENANGO;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;1
2021;HUEHUETENANGO;COLOTENANGO;I:84;Hemorroides;25 a 29 años;M;1
2021;HUEHUETENANGO;CONCEPCIÓN HUISTA;C:69;Tumor maligno del ojo y sus anexos;25 a 29 años;M;2
2021;HUEHUETENANGO;CONCEPCIÓN HUISTA;E:11;Diabetes mellitus no insulinodependiente;25 a 29 años;M;1
2021;HUEHUETENANGO;CONCEPCIÓN HUISTA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;1
2021;HUEHUETENANGO;CUILCO;C:69;Tumor maligno del ojo y sus anexos;25 a 29 años;M;1
2021;HUEHUETENANGO;CUILCO;E:13;Otras diabetes mellitus especificadas;25 a 29 años;M;1
2021;HUEHUETENANGO;CUILCO;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;3
2021;HUEHUETENANGO;CUILCO;I:10;Hipertensión esencial (primaria);25 a 29 años;M;5
2021;HUEHUETENANGO;HUEHUETENANGO;C:60;Tumor maligno del pene;25 a 29 años;M;1
2021;HUEHUETENANGO;HUEHUETENANGO;E:10;Diabetes mellitus insulinodependiente;25 a 29 años;M;1
2021;HUEHUETENANGO;HUEHUETENANGO;E:11;Diabetes mellitus no insulinodependiente;25 a 29 años;M;1
2021;HUEHUETENANGO;HUEHUETENANGO;E:13;Otras diabetes mellitus especificadas;25 a 29 años;M;1
2021;HUEHUETENANGO;HUEHUETENANGO;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;8
2021;HUEHUETENANGO;HUEHUETENANGO;I:10;Hipertensión esencial (primaria);25 a 29 años;M;15
2021;HUEHUETENANGO;HUEHUETENANGO;I:25;Enfermedad isquémica crónica del corazón;25 a 29 años;M;1
2021;HUEHUETENANGO;HUEHUETENANGO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;25 a 29 años;M;1
2021;HUEHUETENANGO;HUEHUETENANGO;I:84;Hemorroides;25 a 29 años;M;1
2021;HUEHUETENANGO;HUEHUETENANGO;I:88;Linfadenitis inespecífica;25 a 29 años;M;2
2021;HUEHUETENANGO;HUEHUETENANGO;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;25 a 29 años;M;2
2021;HUEHUETENANGO;HUEHUETENANGO;J:45;Asma;25 a 29 años;M;3
2021;HUEHUETENANGO;JACALTENANGO;I:10;Hipertensión esencial (primaria);25 a 29 años;M;4
2021;HUEHUETENANGO;LA DEMOCRACIA;C:84;Linfoma de células T, periférico y cutáneo;25 a 29 años;M;1
2021;HUEHUETENANGO;LA DEMOCRACIA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;3
2021;HUEHUETENANGO;LA DEMOCRACIA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;5
2021;HUEHUETENANGO;LA DEMOCRACIA;I:47;Taquicardia paroxística;25 a 29 años;M;1
2021;HUEHUETENANGO;LA DEMOCRACIA;N:19;Insuficiencia renal no especificada;25 a 29 años;M;1
2021;HUEHUETENANGO;LA LIBERTAD;I:10;Hipertensión esencial (primaria);25 a 29 años;M;5
2021;HUEHUETENANGO;MALACATANCITO;I:10;Hipertensión esencial (primaria);25 a 29 años;M;3
2021;HUEHUETENANGO;MALACATANCITO;I:50;Insuficiencia cardíaca;25 a 29 años;M;1
2021;HUEHUETENANGO;NENTÓN;I:10;Hipertensión esencial (primaria);25 a 29 años;M;1
2021;HUEHUETENANGO;NENTÓN;I:84;Hemorroides;25 a 29 años;M;1
2021;HUEHUETENANGO;NENTÓN;J:45;Asma;25 a 29 años;M;1
2021;HUEHUETENANGO;PETATÁN;I:10;Hipertensión esencial (primaria);25 a 29 años;M;2
2021;HUEHUETENANGO;SAN ANTONIO HUISTA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;2
2021;HUEHUETENANGO;SAN ILDELFONSO IXTAHUACÁN;I:10;Hipertensión esencial (primaria);25 a 29 años;M;2
2021;HUEHUETENANGO;SAN JUAN ATITÁN;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;3
2021;HUEHUETENANGO;SAN JUAN ATITÁN;I:10;Hipertensión esencial (primaria);25 a 29 años;M;1
2021;HUEHUETENANGO;SAN JUAN IXCOY;I:10;Hipertensión esencial (primaria);25 a 29 años;M;1
2021;HUEHUETENANGO;SAN MATEO IXTATÁN;I:10;Hipertensión esencial (primaria);25 a 29 años;M;2
2021;HUEHUETENANGO;SAN MIGUEL ACATÁN;I:10;Hipertensión esencial (primaria);25 a 29 años;M;1
2021;HUEHUETENANGO;SAN PEDRO NECTA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;3
2021;HUEHUETENANGO;SAN PEDRO SOLOMA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;4
2021;HUEHUETENANGO;SAN PEDRO SOLOMA;J:45;Asma;25 a 29 años;M;1
2021;HUEHUETENANGO;SAN RAFAEL LA INDEPENDENCIA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;1
2021;HUEHUETENANGO;SAN RAFAEL LA INDEPENDENCIA;J:45;Asma;25 a 29 años;M;1
2021;HUEHUETENANGO;SAN SEBASTIÁN COATÁN;I:10;Hipertensión esencial (primaria);25 a 29 años;M;2
2021;HUEHUETENANGO;SAN SEBASTIÁN HUEHUETENANGO;I:10;Hipertensión esencial (primaria);25 a 29 años;M;2
2021;HUEHUETENANGO;SAN SEBASTIÁN HUEHUETENANGO;I:84;Hemorroides;25 a 29 años;M;1
2021;HUEHUETENANGO;SANTA ANA HUISTA;E:10;Diabetes mellitus insulinodependiente;25 a 29 años;M;1
2021;HUEHUETENANGO;SANTA ANA HUISTA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;1
2021;HUEHUETENANGO;SANTA ANA HUISTA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;1
2021;HUEHUETENANGO;SANTA BÁRBARA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;1
2021;HUEHUETENANGO;SANTA BÁRBARA;I:84;Hemorroides;25 a 29 años;M;1
2021;HUEHUETENANGO;SANTA EULALIA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;1
2021;HUEHUETENANGO;SANTA EULALIA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;2
2021;HUEHUETENANGO;SANTIAGO CHIMALTENANGO;I:10;Hipertensión esencial (primaria);25 a 29 años;M;2
2021;HUEHUETENANGO;UNION CANTINIL;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;1
2021;IZABAL;EL ESTOR;I:10;Hipertensión esencial (primaria);25 a 29 años;M;7
2021;IZABAL;EL ESTOR;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;25 a 29 años;M;1
2021;IZABAL;EL ESTOR;I:67;Otras enfermedades cerebrovasculares;25 a 29 años;M;1
2021;IZABAL;EL ESTOR;J:45;Asma;25 a 29 años;M;3
2021;IZABAL;LIVINGSTON;C:03;Tumor maligno de la encía;25 a 29 años;M;1
2021;IZABAL;LIVINGSTON;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;4
2021;IZABAL;LIVINGSTON;I:10;Hipertensión esencial (primaria);25 a 29 años;M;7
2021;IZABAL;LIVINGSTON;J:44;Otras enfermedades pulmonares obstructivas crónicas;25 a 29 años;M;1
2021;IZABAL;LIVINGSTON;J:45;Asma;25 a 29 años;M;1
2021;IZABAL;LOS AMATES;E:11;Diabetes mellitus no insulinodependiente;25 a 29 años;M;1
2021;IZABAL;LOS AMATES;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;2
2021;IZABAL;LOS AMATES;I:10;Hipertensión esencial (primaria);25 a 29 años;M;7
2021;IZABAL;LOS AMATES;I:50;Insuficiencia cardíaca;25 a 29 años;M;1
2021;IZABAL;LOS AMATES;I:86;Várices de otros sitios;25 a 29 años;M;1
2021;IZABAL;LOS AMATES;J:45;Asma;25 a 29 años;M;2
2021;IZABAL;MORALES;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;9
2021;IZABAL;MORALES;I:10;Hipertensión esencial (primaria);25 a 29 años;M;20
2021;IZABAL;MORALES;I:83;Venas varicosas de los miembros inferiores;25 a 29 años;M;1
2021;IZABAL;MORALES;I:88;Linfadenitis inespecífica;25 a 29 años;M;1
2021;IZABAL;MORALES;I:95;Hipotensión;25 a 29 años;M;1
2021;IZABAL;MORALES;J:45;Asma;25 a 29 años;M;7
2021;IZABAL;MORALES;N:19;Insuficiencia renal no especificada;25 a 29 años;M;1
2021;IZABAL;PUERTO BARRIOS;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;5
2021;IZABAL;PUERTO BARRIOS;I:10;Hipertensión esencial (primaria);25 a 29 años;M;10
2021;IZABAL;PUERTO BARRIOS;I:80;Flebitis y tromboflebitis;25 a 29 años;M;1
2021;IZABAL;PUERTO BARRIOS;I:87;Otros trastornos de las venas;25 a 29 años;M;1
2021;IZABAL;PUERTO BARRIOS;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;25 a 29 años;M;1
2021;IZABAL;PUERTO BARRIOS;J:45;Asma;25 a 29 años;M;4
2021;JALAPA;JALAPA;C:22;Tumor maligno del hígado y de las vías biliares intrahepáticas;25 a 29 años;M;1
2021;JALAPA;JALAPA;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;29
2021;JALAPA;JALAPA;I:10;Hipertensión esencial (primaria);25 a 29 años;M;36
2021;JALAPA;JALAPA;I:15;Hipertensión secundaria;25 a 29 años;M;3
2021;JALAPA;JALAPA;I:20;Angina de pecho;25 a 29 años;M;1
2021;JALAPA;JALAPA;I:21;Infarto agudo del miocardio;25 a 29 años;M;1
2021;JALAPA;JALAPA;I:46;Paro cardíaco;25 a 29 años;M;1
2021;JALAPA;JALAPA;I:84;Hemorroides;25 a 29 años;M;1
2021;JALAPA;JALAPA;I:87;Otros trastornos de las venas;25 a 29 años;M;2
2021;JALAPA;JALAPA;J:45;Asma;25 a 29 años;M;2
2021;JALAPA;JALAPA;N:19;Insuficiencia renal no especificada;25 a 29 años;M;4
