Año;Departamento;Municipio;CIE-10;Diagnóstico;Grupo Etario;Sexo;Casos
2022;JUTIAPA;ASUNCIÓN MITA;J:45;Asma;15 a 19 años;F;10
2022;JUTIAPA;ATESCATEMPA;E:10;Diabetes mellitus insulinodependiente;15 a 19 años;F;1
2022;JUTIAPA;ATESCATEMPA;I:10;Hipertensión esencial (primaria);15 a 19 años;F;6
2022;JUTIAPA;ATESCATEMPA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;15 a 19 años;F;1
2022;JUTIAPA;ATESCATEMPA;I:95;Hipotensión;15 a 19 años;F;3
2022;JUTIAPA;ATESCATEMPA;J:45;Asma;15 a 19 años;F;6
2022;JUTIAPA;COMAPA;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;JUTIAPA;COMAPA;I:88;Linfadenitis inespecífica;15 a 19 años;F;1
2022;JUTIAPA;COMAPA;J:45;Asma;15 a 19 años;F;2
2022;JUTIAPA;CONGUACO;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;1
2022;JUTIAPA;CONGUACO;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;JUTIAPA;EL ADELANTO;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;JUTIAPA;EL ADELANTO;I:50;Insuficiencia cardíaca;15 a 19 años;F;1
2022;JUTIAPA;EL ADELANTO;I:95;Hipotensión;15 a 19 años;F;2
2022;JUTIAPA;EL ADELANTO;J:45;Asma;15 a 19 años;F;9
2022;JUTIAPA;EL PROGRESO;N:19;Insuficiencia renal no especificada;15 a 19 años;F;14
2022;JUTIAPA;JALPATAGUA;E:13;Otras diabetes mellitus especificadas;15 a 19 años;F;2
2022;JUTIAPA;JALPATAGUA;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;JUTIAPA;JALPATAGUA;J:45;Asma;15 a 19 años;F;2
2022;JUTIAPA;JEREZ;E:11;Diabetes mellitus no insulinodependiente;15 a 19 años;F;1
2022;JUTIAPA;JEREZ;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;1
2022;JUTIAPA;JEREZ;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;JUTIAPA;JEREZ;I:95;Hipotensión;15 a 19 años;F;1
2022;JUTIAPA;JUTIAPA;C:80;Tumor maligno de sitios no especificados;15 a 19 años;F;1
2022;JUTIAPA;JUTIAPA;C:88;Enfermedades inmunoproliferativas malignas;15 a 19 años;F;1
2022;JUTIAPA;JUTIAPA;E:10;Diabetes mellitus insulinodependiente;15 a 19 años;F;2
2022;JUTIAPA;JUTIAPA;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;13
2022;JUTIAPA;JUTIAPA;I:01;Fiebre reumática con complicación cardíaca;15 a 19 años;F;1
2022;JUTIAPA;JUTIAPA;I:10;Hipertensión esencial (primaria);15 a 19 años;F;40
2022;JUTIAPA;JUTIAPA;I:11;Enfermedad cardíaca hipertensiva;15 a 19 años;F;1
2022;JUTIAPA;JUTIAPA;I:15;Hipertensión secundaria;15 a 19 años;F;2
2022;JUTIAPA;JUTIAPA;I:25;Enfermedad isquémica crónica del corazón;15 a 19 años;F;1
2022;JUTIAPA;JUTIAPA;I:30;Pericarditis aguda;15 a 19 años;F;1
2022;JUTIAPA;JUTIAPA;I:49;Otras arritmias cardíacas;15 a 19 años;F;1
2022;JUTIAPA;JUTIAPA;I:50;Insuficiencia cardíaca;15 a 19 años;F;1
2022;JUTIAPA;JUTIAPA;I:67;Otras enfermedades cerebrovasculares;15 a 19 años;F;2
2022;JUTIAPA;JUTIAPA;I:83;Venas varicosas de los miembros inferiores;15 a 19 años;F;1
2022;JUTIAPA;JUTIAPA;I:84;Hemorroides;15 a 19 años;F;9
2022;JUTIAPA;JUTIAPA;I:88;Linfadenitis inespecífica;15 a 19 años;F;2
2022;JUTIAPA;JUTIAPA;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;15 a 19 años;F;1
2022;JUTIAPA;JUTIAPA;I:95;Hipotensión;15 a 19 años;F;1
2022;JUTIAPA;JUTIAPA;J:45;Asma;15 a 19 años;F;38
2022;JUTIAPA;JUTIAPA;N:18;Insuficiencia renal crónica;15 a 19 años;F;5
2022;JUTIAPA;MOYUTA;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;2
2022;JUTIAPA;MOYUTA;I:10;Hipertensión esencial (primaria);15 a 19 años;F;3
2022;JUTIAPA;PASACO;I:15;Hipertensión secundaria;15 a 19 años;F;1
2022;JUTIAPA;QUEZADA;I:10;Hipertensión esencial (primaria);15 a 19 años;F;5
2022;JUTIAPA;QUEZADA;J:45;Asma;15 a 19 años;F;1
2022;JUTIAPA;SAN JOSÉ ACATEMPA;I:95;Hipotensión;15 a 19 años;F;2
2022;JUTIAPA;SANTA CATARINA MITA;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;5
2022;JUTIAPA;SANTA CATARINA MITA;I:09;Otras enfermedades reumáticas del corazón;15 a 19 años;F;1
2022;JUTIAPA;SANTA CATARINA MITA;I:10;Hipertensión esencial (primaria);15 a 19 años;F;2
2022;JUTIAPA;SANTA CATARINA MITA;I:84;Hemorroides;15 a 19 años;F;2
2022;JUTIAPA;SANTA CATARINA MITA;I:88;Linfadenitis inespecífica;15 a 19 años;F;1
2022;JUTIAPA;SANTA CATARINA MITA;I:95;Hipotensión;15 a 19 años;F;3
2022;JUTIAPA;SANTA CATARINA MITA;J:45;Asma;15 a 19 años;F;8
2022;JUTIAPA;YUPILTEPEQUE;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;1
2022;JUTIAPA;YUPILTEPEQUE;I:88;Linfadenitis inespecífica;15 a 19 años;F;1
2022;JUTIAPA;YUPILTEPEQUE;J:45;Asma;15 a 19 años;F;4
2022;JUTIAPA;ZAPOTITLÁN;I:10;Hipertensión esencial (primaria);15 a 19 años;F;7
2022;JUTIAPA;ZAPOTITLÁN;J:45;Asma;15 a 19 años;F;7
2022;JUTIAPA;ZAPOTITLÁN;N:19;Insuficiencia renal no especificada;15 a 19 años;F;1
2022;QUETZALTENANGO;CABRICÁN;I:15;Hipertensión secundaria;15 a 19 años;F;3
2022;QUETZALTENANGO;CABRICÁN;I:80;Flebitis y tromboflebitis;15 a 19 años;F;1
2022;QUETZALTENANGO;CAJOLÁ;C:46;Sarcoma de Kaposi;15 a 19 años;F;1
2022;QUETZALTENANGO;CAJOLÁ;D:03;Melanoma in situ;15 a 19 años;F;1
2022;QUETZALTENANGO;CAJOLÁ;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;2
2022;QUETZALTENANGO;CAJOLÁ;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;QUETZALTENANGO;CAJOLÁ;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;15 a 19 años;F;1
2022;QUETZALTENANGO;CANTEL;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;10
2022;QUETZALTENANGO;CANTEL;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;QUETZALTENANGO;COATEPEQUE;C:55;Tumor maligno del útero, parte no especificada;15 a 19 años;F;1
2022;QUETZALTENANGO;COATEPEQUE;E:10;Diabetes mellitus insulinodependiente;15 a 19 años;F;1
2022;QUETZALTENANGO;COATEPEQUE;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;10
2022;QUETZALTENANGO;COATEPEQUE;I:10;Hipertensión esencial (primaria);15 a 19 años;F;6
2022;QUETZALTENANGO;COATEPEQUE;I:15;Hipertensión secundaria;15 a 19 años;F;1
2022;QUETZALTENANGO;COATEPEQUE;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;15 a 19 años;F;2
2022;QUETZALTENANGO;COATEPEQUE;I:84;Hemorroides;15 a 19 años;F;1
2022;QUETZALTENANGO;COATEPEQUE;I:88;Linfadenitis inespecífica;15 a 19 años;F;1
2022;QUETZALTENANGO;COATEPEQUE;I:95;Hipotensión;15 a 19 años;F;1
2022;QUETZALTENANGO;COATEPEQUE;J:45;Asma;15 a 19 años;F;6
2022;QUETZALTENANGO;COATEPEQUE;N:18;Insuficiencia renal crónica;15 a 19 años;F;3
2022;QUETZALTENANGO;COLOMBA;E:13;Otras diabetes mellitus especificadas;15 a 19 años;F;1
2022;QUETZALTENANGO;COLOMBA;I:08;Enfermedades valvulares múltiples;15 a 19 años;F;1
2022;QUETZALTENANGO;COLOMBA;I:10;Hipertensión esencial (primaria);15 a 19 años;F;2
2022;QUETZALTENANGO;COLOMBA;I:84;Hemorroides;15 a 19 años;F;1
2022;QUETZALTENANGO;EL PALMAR;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;QUETZALTENANGO;EL PALMAR;I:15;Hipertensión secundaria;15 a 19 años;F;1
2022;QUETZALTENANGO;EL PALMAR;I:88;Linfadenitis inespecífica;15 a 19 años;F;2
2022;QUETZALTENANGO;FLORES COSTA CUCA;E:12;Diabetes mellitus asociada con desnutrición;15 a 19 años;F;1
2022;QUETZALTENANGO;FLORES COSTA CUCA;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;QUETZALTENANGO;FLORES COSTA CUCA;I:67;Otras enfermedades cerebrovasculares;15 a 19 años;F;1
2022;QUETZALTENANGO;GÉNOVA;I:10;Hipertensión esencial (primaria);15 a 19 años;F;2
2022;QUETZALTENANGO;LA ESPERANZA;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;1
2022;QUETZALTENANGO;LA ESPERANZA;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;QUETZALTENANGO;LA ESPERANZA;I:20;Angina de pecho;15 a 19 años;F;1
2022;QUETZALTENANGO;OLINTEPEQUE;I:49;Otras arritmias cardíacas;15 a 19 años;F;1
2022;QUETZALTENANGO;PALESTINA DE LOS ALTOS;J:45;Asma;15 a 19 años;F;1
2022;QUETZALTENANGO;QUETZALTENANGO;C:53;Tumor maligno del cuello del útero;15 a 19 años;F;2
2022;QUETZALTENANGO;QUETZALTENANGO;C:54;Tumor maligno del cuerpo del útero;15 a 19 años;F;1
2022;QUETZALTENANGO;QUETZALTENANGO;C:79;Tumor maligno secundario de otros sitios;15 a 19 años;F;1
2022;QUETZALTENANGO;QUETZALTENANGO;E:13;Otras diabetes mellitus especificadas;15 a 19 años;F;1
2022;QUETZALTENANGO;QUETZALTENANGO;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;7
2022;QUETZALTENANGO;QUETZALTENANGO;I:10;Hipertensión esencial (primaria);15 a 19 años;F;10
2022;QUETZALTENANGO;QUETZALTENANGO;I:47;Taquicardia paroxística;15 a 19 años;F;1
2022;QUETZALTENANGO;QUETZALTENANGO;I:49;Otras arritmias cardíacas;15 a 19 años;F;1
2022;QUETZALTENANGO;QUETZALTENANGO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;15 a 19 años;F;1
2022;QUETZALTENANGO;QUETZALTENANGO;I:67;Otras enfermedades cerebrovasculares;15 a 19 años;F;1
2022;QUETZALTENANGO;QUETZALTENANGO;I:74;Embolia y trombosis arteriales;15 a 19 años;F;3
2022;QUETZALTENANGO;QUETZALTENANGO;I:84;Hemorroides;15 a 19 años;F;1
2022;QUETZALTENANGO;QUETZALTENANGO;I:88;Linfadenitis inespecífica;15 a 19 años;F;3
2022;QUETZALTENANGO;QUETZALTENANGO;J:44;Otras enfermedades pulmonares obstructivas crónicas;15 a 19 años;F;1
2022;QUETZALTENANGO;QUETZALTENANGO;J:45;Asma;15 a 19 años;F;6
2022;QUETZALTENANGO;QUETZALTENANGO;N:18;Insuficiencia renal crónica;15 a 19 años;F;2
2022;QUETZALTENANGO;SAN CARLOS SIJA;I:10;Hipertensión esencial (primaria);15 a 19 años;F;7
2022;QUETZALTENANGO;SAN CARLOS SIJA;I:21;Infarto agudo del miocardio;15 a 19 años;F;1
2022;QUETZALTENANGO;SAN CARLOS SIJA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;15 a 19 años;F;1
2022;QUETZALTENANGO;SAN JUAN OSTUNCALCO;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;1
2022;QUETZALTENANGO;SAN JUAN OSTUNCALCO;I:10;Hipertensión esencial (primaria);15 a 19 años;F;2
2022;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);15 a 19 años;F;4
2022;QUETZALTENANGO;SAN MIGUEL SIGÜILÁ;I:83;Venas varicosas de los miembros inferiores;15 a 19 años;F;1
2022;QUICHE;CANILLÁ;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;1
2022;QUICHE;CANILLÁ;I:10;Hipertensión esencial (primaria);15 a 19 años;F;6
2022;QUICHE;CANILLÁ;I:87;Otros trastornos de las venas;15 a 19 años;F;2
2022;QUICHE;CANILLÁ;J:45;Asma;15 a 19 años;F;1
2022;QUICHE;CHAJUL;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;QUICHE;CHAJUL;I:84;Hemorroides;15 a 19 años;F;1
2022;QUICHE;CHAJUL;J:45;Asma;15 a 19 años;F;1
2022;QUICHE;CHICAMÁN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;15 a 19 años;F;1
2022;QUICHE;CHICAMÁN;I:84;Hemorroides;15 a 19 años;F;1
2022;QUICHE;CHICAMÁN;J:45;Asma;15 a 19 años;F;3
2022;QUICHE;CHICHÉ;I:10;Hipertensión esencial (primaria);15 a 19 años;F;7
2022;QUICHE;CHICHÉ;J:45;Asma;15 a 19 años;F;2
2022;QUICHE;CHICHICASTENANGO;I:15;Hipertensión secundaria;15 a 19 años;F;1
2022;QUICHE;CHICHICASTENANGO;I:74;Embolia y trombosis arteriales;15 a 19 años;F;1
2022;QUICHE;CHICHICASTENANGO;I:84;Hemorroides;15 a 19 años;F;1
2022;QUICHE;CHICHICASTENANGO;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;15 a 19 años;F;1
2022;QUICHE;CHICHICASTENANGO;I:95;Hipotensión;15 a 19 años;F;18
2022;QUICHE;CHINIQUE;I:10;Hipertensión esencial (primaria);15 a 19 años;F;2
2022;QUICHE;CHINIQUE;I:95;Hipotensión;15 a 19 años;F;1
2022;QUICHE;CHINIQUE;J:45;Asma;15 a 19 años;F;1
2022;QUICHE;CUNÉN;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;1
2022;QUICHE;CUNÉN;I:10;Hipertensión esencial (primaria);15 a 19 años;F;3
2022;QUICHE;CUNÉN;I:84;Hemorroides;15 a 19 años;F;1
2022;QUICHE;CUNÉN;J:45;Asma;15 a 19 años;F;1
2022;QUICHE;IXCÁN;C:50;Tumor maligno de la mama;15 a 19 años;F;1
2022;QUICHE;IXCÁN;C:57;Tumor maligno de otros órganos genitales femeninos y de los no especificados;15 a 19 años;F;1
2022;QUICHE;IXCÁN;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;19
2022;QUICHE;IXCÁN;I:10;Hipertensión esencial (primaria);15 a 19 años;F;9
2022;QUICHE;IXCÁN;I:15;Hipertensión secundaria;15 a 19 años;F;1
2022;QUICHE;IXCÁN;I:49;Otras arritmias cardíacas;15 a 19 años;F;3
2022;QUICHE;IXCÁN;I:84;Hemorroides;15 a 19 años;F;2
2022;QUICHE;IXCÁN;I:86;Várices de otros sitios;15 a 19 años;F;1
2022;QUICHE;IXCÁN;I:99;Otros trastornos y los no especificados del sistema circulatorio;15 a 19 años;F;1
2022;QUICHE;IXCÁN;J:45;Asma;15 a 19 años;F;7
2022;QUICHE;JOYABAJ;C:53;Tumor maligno del cuello del útero;15 a 19 años;F;1
2022;QUICHE;JOYABAJ;C:83;Linfoma no Hodgkin difuso;15 a 19 años;F;1
2022;QUICHE;JOYABAJ;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;8
2022;QUICHE;JOYABAJ;I:10;Hipertensión esencial (primaria);15 a 19 años;F;8
2022;QUICHE;JOYABAJ;I:74;Embolia y trombosis arteriales;15 a 19 años;F;1
2022;QUICHE;JOYABAJ;I:84;Hemorroides;15 a 19 años;F;1
2022;QUICHE;JOYABAJ;J:44;Otras enfermedades pulmonares obstructivas crónicas;15 a 19 años;F;1
2022;QUICHE;JOYABAJ;J:45;Asma;15 a 19 años;F;3
2022;QUICHE;NEBAJ;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;6
2022;QUICHE;NEBAJ;I:10;Hipertensión esencial (primaria);15 a 19 años;F;9
2022;QUICHE;NEBAJ;I:42;Cardiomiopatía;15 a 19 años;F;1
2022;QUICHE;NEBAJ;I:95;Hipotensión;15 a 19 años;F;1
2022;QUICHE;NEBAJ;J:45;Asma;15 a 19 años;F;7
2022;QUICHE;PACHALÚN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;15 a 19 años;F;1
2022;QUICHE;PACHALÚN;J:45;Asma;15 a 19 años;F;1
2022;QUICHE;PATZITÉ;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;1
2022;QUICHE;SACAPULAS;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;1
2022;QUICHE;SACAPULAS;I:10;Hipertensión esencial (primaria);15 a 19 años;F;2
2022;QUICHE;SAN ANDRÉS SAJCABAJÁ;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;1
2022;QUICHE;SAN ANDRÉS SAJCABAJÁ;I:10;Hipertensión esencial (primaria);15 a 19 años;F;2
2022;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;E:11;Diabetes mellitus no insulinodependiente;15 a 19 años;F;1
2022;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;I:10;Hipertensión esencial (primaria);15 a 19 años;F;5
2022;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;I:42;Cardiomiopatía;15 a 19 años;F;1
2022;QUICHE;SAN JUAN COTZAL;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;QUICHE;SAN MIGUEL USPANTÁN;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;6
2022;QUICHE;SAN MIGUEL USPANTÁN;I:10;Hipertensión esencial (primaria);15 a 19 años;F;12
2022;QUICHE;SAN MIGUEL USPANTÁN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;15 a 19 años;F;1
2022;QUICHE;SAN MIGUEL USPANTÁN;I:80;Flebitis y tromboflebitis;15 a 19 años;F;1
2022;QUICHE;SAN MIGUEL USPANTÁN;I:84;Hemorroides;15 a 19 años;F;1
2022;QUICHE;SAN MIGUEL USPANTÁN;I:88;Linfadenitis inespecífica;15 a 19 años;F;1
2022;QUICHE;SAN MIGUEL USPANTÁN;J:45;Asma;15 a 19 años;F;5
2022;QUICHE;SAN PEDRO JOCOPILAS;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;1
2022;QUICHE;SANTA CRUZ DEL QUICHÉ;C:91;Leucemia linfoide;15 a 19 años;F;1
2022;QUICHE;SANTA CRUZ DEL QUICHÉ;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;1
2022;QUICHE;SANTA CRUZ DEL QUICHÉ;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;QUICHE;SANTA CRUZ DEL QUICHÉ;I:27;Otras enfermedades cardiopulmonares;15 a 19 años;F;1
2022;QUICHE;SANTA CRUZ DEL QUICHÉ;I:47;Taquicardia paroxística;15 a 19 años;F;1
2022;QUICHE;SANTA CRUZ DEL QUICHÉ;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;15 a 19 años;F;1
2022;QUICHE;SANTA CRUZ DEL QUICHÉ;I:84;Hemorroides;15 a 19 años;F;1
2022;QUICHE;SANTA CRUZ DEL QUICHÉ;I:85;Várices esofágicas;15 a 19 años;F;1
2022;QUICHE;SANTA CRUZ DEL QUICHÉ;I:88;Linfadenitis inespecífica;15 a 19 años;F;1
2022;QUICHE;SANTA CRUZ DEL QUICHÉ;J:45;Asma;15 a 19 años;F;1
2022;QUICHE;ZACUALPA;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;RETALHULEU;CHAMPERICO;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;5
2022;RETALHULEU;CHAMPERICO;I:00;Fiebre reumática sin mención de complicación cardíaca;15 a 19 años;F;2
2022;RETALHULEU;CHAMPERICO;I:10;Hipertensión esencial (primaria);15 a 19 años;F;11
2022;RETALHULEU;CHAMPERICO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;15 a 19 años;F;2
2022;RETALHULEU;CHAMPERICO;I:83;Venas varicosas de los miembros inferiores;15 a 19 años;F;1
2022;RETALHULEU;CHAMPERICO;I:84;Hemorroides;15 a 19 años;F;1
2022;RETALHULEU;CHAMPERICO;I:95;Hipotensión;15 a 19 años;F;2
2022;RETALHULEU;CHAMPERICO;J:45;Asma;15 a 19 años;F;1
2022;RETALHULEU;EL ASINTAL;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;RETALHULEU;NUEVO SAN CARLOS;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;2
2022;RETALHULEU;NUEVO SAN CARLOS;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;RETALHULEU;NUEVO SAN CARLOS;I:67;Otras enfermedades cerebrovasculares;15 a 19 años;F;1
2022;RETALHULEU;NUEVO SAN CARLOS;J:45;Asma;15 a 19 años;F;1
2022;RETALHULEU;RETALHULEU;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;2
2022;RETALHULEU;RETALHULEU;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;RETALHULEU;SAN ANDRÉS VILLA SECA;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;1
2022;RETALHULEU;SAN ANDRÉS VILLA SECA;I:10;Hipertensión esencial (primaria);15 a 19 años;F;6
2022;RETALHULEU;SAN FELIPE;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;1
2022;RETALHULEU;SAN FELIPE;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;2
2022;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;I:10;Hipertensión esencial (primaria);15 a 19 años;F;3
2022;RETALHULEU;SANTA CRUZ MULÚA;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;1
2022;RETALHULEU;SANTA CRUZ MULÚA;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;RETALHULEU;SANTA CRUZ MULÚA;I:88;Linfadenitis inespecífica;15 a 19 años;F;2
2022;SACATEPEQUEZ;ALOTENANGO;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;C:85;Linfoma no Hodgkin de otro tipo y el no especificado;15 a 19 años;F;1
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;E:10;Diabetes mellitus insulinodependiente;15 a 19 años;F;2
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;E:11;Diabetes mellitus no insulinodependiente;15 a 19 años;F;2
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;4
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:10;Hipertensión esencial (primaria);15 a 19 años;F;5
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:47;Taquicardia paroxística;15 a 19 años;F;2
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:50;Insuficiencia cardíaca;15 a 19 años;F;2
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;15 a 19 años;F;1
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:62;Otras hemorragias intracraneales no traumáticas;15 a 19 años;F;1
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:63;Infarto cerebral;15 a 19 años;F;1
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:74;Embolia y trombosis arteriales;15 a 19 años;F;1
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:84;Hemorroides;15 a 19 años;F;2
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:86;Várices de otros sitios;15 a 19 años;F;1
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:88;Linfadenitis inespecífica;15 a 19 años;F;3
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;J:45;Asma;15 a 19 años;F;4
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;N:18;Insuficiencia renal crónica;15 a 19 años;F;4
2022;SACATEPEQUEZ;CIUDAD VIEJA;E:11;Diabetes mellitus no insulinodependiente;15 a 19 años;F;1
2022;SACATEPEQUEZ;CIUDAD VIEJA;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;SACATEPEQUEZ;JOCOTENANGO;E:10;Diabetes mellitus insulinodependiente;15 a 19 años;F;1
2022;SACATEPEQUEZ;MAGDALENA MILPAS ALTAS;I:84;Hemorroides;15 a 19 años;F;1
2022;SACATEPEQUEZ;PASTORES;E:11;Diabetes mellitus no insulinodependiente;15 a 19 años;F;1
2022;SACATEPEQUEZ;PASTORES;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;SACATEPEQUEZ;SAN ANTONIO AGUAS CALIENTES;E:10;Diabetes mellitus insulinodependiente;15 a 19 años;F;1
2022;SACATEPEQUEZ;SAN ANTONIO AGUAS CALIENTES;E:11;Diabetes mellitus no insulinodependiente;15 a 19 años;F;2
2022;SACATEPEQUEZ;SAN ANTONIO AGUAS CALIENTES;I:10;Hipertensión esencial (primaria);15 a 19 años;F;2
2022;SACATEPEQUEZ;SAN ANTONIO AGUAS CALIENTES;J:45;Asma;15 a 19 años;F;1
2022;SACATEPEQUEZ;SAN BARTOLOMÉ MILPAS ALTAS;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;SACATEPEQUEZ;SAN BARTOLOMÉ MILPAS ALTAS;I:95;Hipotensión;15 a 19 años;F;11
2022;SACATEPEQUEZ;SAN LUCAS SACATEPÉQUEZ;I:95;Hipotensión;15 a 19 años;F;1
2022;SACATEPEQUEZ;SAN LUCAS SACATEPÉQUEZ;J:45;Asma;15 a 19 años;F;1
2022;SACATEPEQUEZ;SAN MIGUEL DUEÑAS;E:11;Diabetes mellitus no insulinodependiente;15 a 19 años;F;2
2022;SACATEPEQUEZ;SAN MIGUEL DUEÑAS;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;1
2022;SACATEPEQUEZ;SAN MIGUEL DUEÑAS;I:10;Hipertensión esencial (primaria);15 a 19 años;F;2
2022;SACATEPEQUEZ;SANTA LUCÍA MILPAS ALTAS;J:45;Asma;15 a 19 años;F;1
2022;SACATEPEQUEZ;SANTA MARÍA DE JESÚS;E:11;Diabetes mellitus no insulinodependiente;15 a 19 años;F;2
2022;SACATEPEQUEZ;SANTA MARÍA DE JESÚS;I:84;Hemorroides;15 a 19 años;F;1
2022;SACATEPEQUEZ;SANTIAGO SACATEPÉQUEZ;E:11;Diabetes mellitus no insulinodependiente;15 a 19 años;F;1
2022;SACATEPEQUEZ;SANTIAGO SACATEPÉQUEZ;E:14;Diabetes mellitus, no especificada;15 a 19 años;F;1
2022;SACATEPEQUEZ;SANTIAGO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;SACATEPEQUEZ;SANTIAGO SACATEPÉQUEZ;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;15 a 19 años;F;1
2022;SACATEPEQUEZ;SANTO DOMINGO XENACOJ;I:10;Hipertensión esencial (primaria);15 a 19 años;F;1
2022;SACATEPEQUEZ;SANTO DOMINGO XENACOJ;I:84;Hemorroides;15 a 19 años;F;1
